From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF
11-11-2021 20:00,11-11-2021 20:15,256.0,333.0,45.4,24.2,69.6,28.4,0.9,1.8,3.4,0.7,1.4,89.1,0.7,242.6,3.1,990.1,15.9,0.0
11-11-2021 20:15,11-11-2021 20:30,256.0,333.0,44.0,22.8,66.8,28.8,0.8,1.8,3.5,0.8,1.7,89.1,0.7,238.4,3.1,990.2,15.8,0.0
11-11-2021 20:30,11-11-2021 20:45,256.0,333.0,47.8,22.1,69.8,29.3,0.7,1.8,3.2,0.8,1.7,89.1,0.3,206.9,3.2,990.4,15.7,0.0
11-11-2021 20:45,11-11-2021 21:00,256.0,333.0,48.9,20.4,69.3,28.9,0.7,1.8,3.3,0.8,1.6,89.1,0.2,213.0,3.2,990.5,15.3,0.0
11-11-2021 21:00,11-11-2021 21:15,278.0,357.0,51.4,16.0,67.4,26.8,0.8,1.7,3.3,0.7,1.6,89.1,0.3,192.2,3.2,990.7,15.3,0.0
11-11-2021 21:15,11-11-2021 21:30,278.0,357.0,58.4,20.7,79.1,27.1,0.7,1.7,3.7,0.7,1.7,89.2,0.2,191.7,3.2,990.7,15.3,0.0
11-11-2021 21:30,11-11-2021 21:45,278.0,357.0,50.8,19.0,69.8,33.4,0.6,1.7,3.6,0.7,1.6,89.1,0.3,192.3,3.3,990.7,15.2,0.0
11-11-2021 21:45,11-11-2021 22:00,278.0,357.0,41.6,17.7,59.2,33.6,0.5,1.6,3.3,0.8,1.7,89.0,0.2,199.4,3.2,990.7,15.1,0.0
11-11-2021 22:00,11-11-2021 22:15,271.0,339.0,36.8,17.5,54.2,32.0,0.3,1.5,3.4,0.8,1.6,89.0,0.1,13.4,3.2,990.8,15.1,0.0
11-11-2021 22:15,11-11-2021 22:30,271.0,339.0,37.1,14.8,52.0,29.5,0.3,1.5,3.4,0.7,1.5,88.9,0.5,37.1,3.3,990.9,14.8,0.0
11-11-2021 22:30,11-11-2021 22:45,271.0,339.0,36.0,13.8,49.8,29.0,0.1,1.4,3.3,0.7,1.4,89.0,0.6,350.6,3.1,990.8,14.6,0.0
11-11-2021 22:45,11-11-2021 23:00,271.0,339.0,34.2,13.5,47.7,28.2,0.2,1.4,3.7,0.6,1.3,89.1,0.1,205.0,3.2,990.9,14.0,0.0
11-11-2021 23:00,11-11-2021 23:15,241.0,279.0,34.2,11.6,45.8,28.1,0.3,1.3,3.6,0.7,1.3,88.6,0.5,120.9,3.4,991.0,14.0,0.0
11-11-2021 23:15,11-11-2021 23:30,241.0,279.0,28.6,13.6,42.2,30.2,0.3,1.3,3.5,0.7,1.3,88.3,0.7,86.1,3.5,990.9,14.5,0.0
11-11-2021 23:30,11-11-2021 23:45,241.0,279.0,26.0,14.1,40.0,30.8,0.3,1.3,3.2,0.7,1.3,88.4,0.4,65.2,3.4,991.0,14.3,0.0
