From Date,To Date,PM2.5,PM10,NO,NO2,NOx
08-09-2021 12:30,08-09-2021 13:00,15,60.5,2.95,21.25,13.65
08-09-2021 13:00,08-09-2021 13:30,16,55,3.85,30.5,19.4
08-09-2021 13:30,08-09-2021 14:00,17,62,3.85,26.8,17.35
08-09-2021 14:00,08-09-2021 14:30,18,69,3.45,26.05,16.7
08-09-2021 14:30,08-09-2021 15:00,22.5,66,2.95,22.4,14.3
08-09-2021 15:00,08-09-2021 15:30,27,63,2.85,25.4,15.85
08-09-2021 15:30,08-09-2021 16:00,20,64.5,2.6,27,16.45
08-09-2021 16:00,08-09-2021 16:30,13,66,2.05,24,14.45
08-09-2021 16:30,08-09-2021 17:00,15.5,69,2.75,29.95,18.2
08-09-2021 17:00,08-09-2021 17:30,18,72,2.1,28.5,16.9
08-09-2021 17:30,08-09-2021 18:00,18,87,1.9,30.5,17.8
08-09-2021 18:00,08-09-2021 18:30,18,102,2.3,32.1,18.95
08-09-2021 18:30,08-09-2021 19:00,20,87,4.9,49.85,30.55
08-09-2021 19:00,08-09-2021 19:30,22,72,8.1,60,38.55
08-09-2021 19:30,08-09-2021 20:00,29,97,7.9,59.95,38.35
08-09-2021 20:00,08-09-2021 20:30,36,122,5.9,55.95,34.6
08-09-2021 20:30,08-09-2021 21:00,34.5,106,3.45,45.45,26.95
08-09-2021 21:00,08-09-2021 21:30,33,90,3.15,39.05,23.3
08-09-2021 21:30,08-09-2021 22:00,28,79,2.15,35.75,20.8
08-09-2021 22:00,08-09-2021 22:30,23,68,2.85,36.35,21.65
08-09-2021 22:30,08-09-2021 23:00,21.5,65.5,3,35.2,21.15
08-09-2021 23:00,08-09-2021 23:30,20,63,2.8,36.65,21.75
08-09-2021 23:30,09-09-2021 00:00,19,68.5,3.35,36.55,22.15
09-09-2021 00:00,09-09-2021 00:30,18,74,3.3,35.1,21.35
09-09-2021 00:30,09-09-2021 01:00,20,72,3.05,32.3,19.65
09-09-2021 01:00,09-09-2021 01:30,22,70,2.1,25.9,15.5
09-09-2021 01:30,09-09-2021 02:00,19.5,57.5,2.65,23.9,14.85
09-09-2021 02:00,09-09-2021 02:30,17,45,None,None,None
09-09-2021 02:30,09-09-2021 03:00,17.5,43,3.5,21.5,14.3
09-09-2021 03:00,09-09-2021 03:30,18,41,3.25,23.05,14.9
09-09-2021 03:30,09-09-2021 04:00,16,38.5,2.05,19.35,12
09-09-2021 04:00,09-09-2021 04:30,14,36,1.95,19.15,11.75
09-09-2021 04:30,09-09-2021 05:00,17,35,1.75,16.3,10.15
09-09-2021 05:00,09-09-2021 05:30,20,34,1.75,19.95,12.05
09-09-2021 05:30,09-09-2021 06:00,21,39.5,1.95,24.4,14.6
09-09-2021 06:00,09-09-2021 06:30,22,45,2.5,25.1,15.35
09-09-2021 06:30,09-09-2021 07:00,27.5,54,3,23.45,14.9
09-09-2021 07:00,09-09-2021 07:30,33,63,4.2,23.6,16
09-09-2021 07:30,09-09-2021 08:00,29,62,4,23.85,15.95
09-09-2021 08:00,09-09-2021 08:30,25,61,4.15,23.5,15.9
09-09-2021 08:30,09-09-2021 09:00,26.5,63.5,3.15,21.8,14.15
09-09-2021 09:00,09-09-2021 09:30,28,66,3.2,22.25,14.45
09-09-2021 09:30,09-09-2021 10:00,31.5,83,3.05,24,15.2
09-09-2021 10:00,09-09-2021 10:30,35,100,None,None,None
09-09-2021 10:30,09-09-2021 11:00,32.5,96,None,None,None
09-09-2021 11:00,09-09-2021 11:30,30,92,1.2,19.9,11.6
09-09-2021 11:30,09-09-2021 12:00,31.5,130,2.25,19.35,12.15
09-09-2021 12:00,09-09-2021 12:30,33,168,2.45,18.55,11.9
09-09-2021 12:30,09-09-2021 13:00,29,147.5,2.5,18.7,12
09-09-2021 13:00,09-09-2021 13:30,25,127,2,16.5,10.45
09-09-2021 13:30,09-09-2021 14:00,22.5,104,1.45,16.4,9.9
09-09-2021 14:00,09-09-2021 14:30,20,81,1.95,19.6,11.3
09-09-2021 14:30,09-09-2021 15:00,21.5,74,2.45,20.5,12.95
09-09-2021 15:00,09-09-2021 15:30,23,67,1.7,18.8,11.35
09-09-2021 15:30,09-09-2021 16:00,32.5,124.5,1.55,17.4,10.55
09-09-2021 16:00,09-09-2021 16:30,42,182,1.55,18.15,10.95
09-09-2021 16:30,09-09-2021 17:00,44,202.5,1.75,22.3,13.3
09-09-2021 17:00,09-09-2021 17:30,46,223,1.85,28.2,16.55
09-09-2021 17:30,09-09-2021 18:00,42,184.5,2.35,30.95,18.35
09-09-2021 18:00,09-09-2021 18:30,38,146,2.9,42.9,25.2
09-09-2021 18:30,09-09-2021 19:00,36,121.5,3,45.95,26.9
09-09-2021 19:00,09-09-2021 19:30,34,97,2.75,43.7,25.5
09-09-2021 19:30,09-09-2021 20:00,36.5,98,3.05,42.05,24.85
09-09-2021 20:00,09-09-2021 20:30,39,99,3.1,42.05,24.95
09-09-2021 20:30,09-09-2021 21:00,34.5,94,3.15,35.9,21.6
09-09-2021 21:00,09-09-2021 21:30,30,89,3.2,35.25,21.35
09-09-2021 21:30,09-09-2021 22:00,31.5,83.5,2.25,32.65,19.2
09-09-2021 22:00,09-09-2021 22:30,33,78,2,31.7,18.45
09-09-2021 22:30,09-09-2021 23:00,33,75,2.35,31.95,18.9
09-09-2021 23:00,09-09-2021 23:30,33,72,2.2,29.95,17.7
09-09-2021 23:30,10-09-2021 00:00,33,77.5,3.75,34.6,21.45
10-09-2021 00:00,10-09-2021 00:30,33,83,2.6,30.2,18.25
10-09-2021 00:30,10-09-2021 01:00,34,75.5,2.05,28.7,17
10-09-2021 01:00,10-09-2021 01:30,35,68,2.3,27.85,16.7
10-09-2021 01:30,10-09-2021 02:00,37.5,76,2.35,26.4,15.95
10-09-2021 02:00,10-09-2021 02:30,40,84,None,None,None
10-09-2021 02:30,10-09-2021 03:00,37,77,2.2,21,13
10-09-2021 03:00,10-09-2021 03:30,34,70,2.15,23.05,14
10-09-2021 03:30,10-09-2021 04:00,33.5,73.5,2.15,21.65,13.25
10-09-2021 04:00,10-09-2021 04:30,33,77,2.4,17.7,11.35
10-09-2021 04:30,10-09-2021 05:00,19,45.5,2.1,16.9,10.75
10-09-2021 05:00,10-09-2021 05:30,5,14,1.65,16.85,10.25
10-09-2021 05:30,10-09-2021 06:00,9,19,2.25,28.7,17.1
10-09-2021 06:00,10-09-2021 06:30,13,24,4.15,28.6,18.6
10-09-2021 06:30,10-09-2021 07:00,21,35.5,3.05,17.45,11.75
10-09-2021 07:00,10-09-2021 07:30,29,47,2.7,18.85,12.25
10-09-2021 07:30,10-09-2021 08:00,29.5,49.5,3.35,18.5,12.6
10-09-2021 08:00,10-09-2021 08:30,30,52,3.85,18.15,12.8
10-09-2021 08:30,10-09-2021 09:00,34,59.5,4.05,19.2,13.5
10-09-2021 09:00,10-09-2021 09:30,38,67,4.6,21.2,15
10-09-2021 09:30,10-09-2021 10:00,42,75,4.2,21.95,15.05
10-09-2021 10:00,10-09-2021 10:30,46,83,4.5,22.7,15.7
10-09-2021 10:30,10-09-2021 11:00,43,86,4,20.4,14.15
10-09-2021 11:00,10-09-2021 11:30,40,89,3.65,20.1,13.65
10-09-2021 11:30,10-09-2021 12:00,39.5,108,3.25,19.65,13.1
10-09-2021 12:00,10-09-2021 12:30,39,127,2.9,21.2,13.6
10-09-2021 12:30,10-09-2021 13:00,37,120,2.75,20.3,13.05
10-09-2021 13:00,10-09-2021 13:30,35,113,2.4,18,11.5
10-09-2021 13:30,10-09-2021 14:00,29,92.5,2.05,16.5,10.4
10-09-2021 14:00,10-09-2021 14:30,23,72,1.65,16.8,10.25
10-09-2021 14:30,10-09-2021 15:00,27,128.5,1.8,15.7,9.85
10-09-2021 15:00,10-09-2021 15:30,31,185,1.8,15.7,9.8
10-09-2021 15:30,10-09-2021 16:00,26.5,140,1.7,19.5,11.8
10-09-2021 16:00,10-09-2021 16:30,22,95,1.6,19.85,11.85
10-09-2021 16:30,10-09-2021 17:00,23,121,1.85,20.75,12.5
10-09-2021 17:00,10-09-2021 17:30,24,147,16.35,40.05,34.35
10-09-2021 17:30,10-09-2021 18:00,23.5,95.5,7.2,43.5,28.95
10-09-2021 18:00,10-09-2021 18:30,23,44,6.6,48.05,30.9
10-09-2021 18:30,10-09-2021 19:00,27,64.5,6.05,48.35,30.7
10-09-2021 19:00,10-09-2021 19:30,31,85,7.2,47.3,31
10-09-2021 19:30,10-09-2021 20:00,21.5,67.5,4.85,27.85,18.7
10-09-2021 20:00,10-09-2021 20:30,12,50,16.6,47,38.55
10-09-2021 20:30,10-09-2021 21:00,17.5,45,11.65,48.35,35.2
10-09-2021 21:00,10-09-2021 21:30,23,40,11.7,51.45,36.95
10-09-2021 21:30,10-09-2021 22:00,26.5,42.5,13.9,48.15,36.95
10-09-2021 22:00,10-09-2021 22:30,30,45,14.1,46.1,36.05
10-09-2021 22:30,10-09-2021 23:00,32,46.5,28.5,45.8,47.8
10-09-2021 23:00,10-09-2021 23:30,34,48,44.9,48.5,62.5
10-09-2021 23:30,11-09-2021 00:00,27,41.5,55.35,47.5,70.35
11-09-2021 00:00,11-09-2021 00:30,20,35,11.35,34.75,27.65
11-09-2021 00:30,11-09-2021 01:00,14.5,36.5,5.45,29.7,20.2
11-09-2021 01:00,11-09-2021 01:30,9,38,5.05,23.2,16.5
11-09-2021 01:30,11-09-2021 02:00,12.5,32.5,2.8,16.85,11.25
11-09-2021 02:00,11-09-2021 02:30,16,27,None,None,None
11-09-2021 02:30,11-09-2021 03:00,10.5,23,1.4,18.1,10.7
11-09-2021 03:00,11-09-2021 03:30,5,19,1.1,20.65,11.9
11-09-2021 03:30,11-09-2021 04:00,6,17.5,1.05,21.15,12.1
11-09-2021 04:00,11-09-2021 04:30,7,16,0.95,21.05,12
11-09-2021 04:30,11-09-2021 05:00,9,16,2.45,24.35,14.95
11-09-2021 05:00,11-09-2021 05:30,11,16,2.45,17.4,11.2
11-09-2021 05:30,11-09-2021 06:00,11.5,18,1.05,14.1,8.4
11-09-2021 06:00,11-09-2021 06:30,12,20,0.7,11.75,6.8
11-09-2021 06:30,11-09-2021 07:00,12,20,0.45,16.05,8.95
11-09-2021 07:00,11-09-2021 07:30,None,None,1.2,19.4,11.3
11-09-2021 07:30,11-09-2021 08:00,8,12,0.85,21.45,12.1
11-09-2021 08:00,11-09-2021 08:30,8,12,0.8,28.6,15.9
11-09-2021 08:30,11-09-2021 09:00,7.5,15,3.35,43.1,25.7
11-09-2021 09:00,11-09-2021 09:30,7,18,5.3,46.1,28.85
11-09-2021 09:30,11-09-2021 10:00,14.5,28.5,6.9,40.95,27.5
11-09-2021 10:00,11-09-2021 10:30,22,39,8.15,35.85,25.75
11-09-2021 10:30,11-09-2021 11:00,26.5,46,9.7,38.55,28.45
11-09-2021 11:00,11-09-2021 11:30,31,53,10.35,39.9,29.65
11-09-2021 11:30,11-09-2021 12:00,29.5,49.5,17.45,37.55,34.35
11-09-2021 12:00,11-09-2021 12:30,28,46,5.55,30.65,20.85
11-09-2021 12:30,11-09-2021 13:00,18,32,2.8,25.65,15.9
11-09-2021 13:00,11-09-2021 13:30,8,18,4.3,40.05,24.85
11-09-2021 13:30,11-09-2021 14:00,8,20.5,5.1,42.3,26.65
11-09-2021 14:00,11-09-2021 14:30,8,23,5.8,43,27.6
11-09-2021 14:30,11-09-2021 15:00,None,None,None,None,None
11-09-2021 15:00,11-09-2021 15:30,None,None,None,None,None
11-09-2021 15:30,11-09-2021 16:00,None,None,None,None,None
11-09-2021 16:00,11-09-2021 16:30,None,None,None,None,None
11-09-2021 16:30,11-09-2021 17:00,None,None,None,None,None
11-09-2021 17:00,11-09-2021 17:30,None,None,13.8,49.3,37.7
11-09-2021 17:30,11-09-2021 18:00,8,23,10.15,44.15,31.75
11-09-2021 18:00,11-09-2021 18:30,None,None,8.15,47,31.7
11-09-2021 18:30,11-09-2021 19:00,24,30,10.25,50.5,35.3
11-09-2021 19:00,11-09-2021 19:30,24,30,30.75,50.25,51.95
11-09-2021 19:30,11-09-2021 20:00,27.5,41,28.65,51.4,50.65
11-09-2021 20:00,11-09-2021 20:30,31,52,29.9,51.4,51.8
11-09-2021 20:30,11-09-2021 21:00,29,49,11.85,43.4,32.7
11-09-2021 21:00,11-09-2021 21:30,27,46,5.45,37.1,24.15
11-09-2021 21:30,11-09-2021 22:00,22,40,3.2,30.2,18.65
11-09-2021 22:00,11-09-2021 22:30,17,34,3.75,31.45,19.75
11-09-2021 22:30,11-09-2021 23:00,17,33.5,2.7,27.25,16.75
11-09-2021 23:00,11-09-2021 23:30,17,33,4,27.2,17.75
11-09-2021 23:30,12-09-2021 00:00,15,28,3,24.7,15.6
12-09-2021 00:00,12-09-2021 00:30,13,23,2.05,19.9,12.3
12-09-2021 00:30,12-09-2021 01:00,12,20.5,1.55,18.75,11.25
12-09-2021 01:00,12-09-2021 01:30,11,18,1.25,16.25,9.65
12-09-2021 01:30,12-09-2021 02:00,9.5,17,1.1,15.05,8.9
12-09-2021 02:00,12-09-2021 02:30,8,16,None,None,None
12-09-2021 02:30,12-09-2021 03:00,7,19,1.8,20.5,12.4
12-09-2021 03:00,12-09-2021 03:30,6,22,1.6,18,10.9
12-09-2021 03:30,12-09-2021 04:00,7.5,22,1.1,17.35,10.15
12-09-2021 04:00,12-09-2021 04:30,9,22,1.65,18.1,10.95
12-09-2021 04:30,12-09-2021 05:00,10.5,23.5,3.05,20.05,13.1
12-09-2021 05:00,12-09-2021 05:30,12,25,2.5,18.35,11.75
12-09-2021 05:30,12-09-2021 06:00,12.5,29,1.45,16.25,9.9
12-09-2021 06:00,12-09-2021 06:30,13,33,1.75,17.1,10.55
12-09-2021 06:30,12-09-2021 07:00,16,33.5,2.95,18.4,12.15
12-09-2021 07:00,12-09-2021 07:30,19,34,4.6,19.55,14.15
12-09-2021 07:30,12-09-2021 08:00,18,38,5.9,20.15,15.5
12-09-2021 08:00,12-09-2021 08:30,17,42,5,19,14.2
12-09-2021 08:30,12-09-2021 09:00,19.5,45,4,17.95,12.8
12-09-2021 09:00,12-09-2021 09:30,22,48,3.85,17.75,12.55
12-09-2021 09:30,12-09-2021 10:00,19,49,3.15,17.4,11.8
12-09-2021 10:00,12-09-2021 10:30,16,50,2.5,16,10.6
12-09-2021 10:30,12-09-2021 11:00,25.5,56,2.7,19.45,12.55
12-09-2021 11:00,12-09-2021 11:30,35,62,3.15,18.85,12.55
12-09-2021 11:30,12-09-2021 12:00,29,54,1.55,14.35,8.85
12-09-2021 12:00,12-09-2021 12:30,23,46,1.45,16.3,9.85
12-09-2021 12:30,12-09-2021 13:00,18.5,47,1.85,15.55,9.8
12-09-2021 13:00,12-09-2021 13:30,14,48,1.7,14.3,9.1
12-09-2021 13:30,12-09-2021 14:00,18,48,1.25,12.4,7.6
12-09-2021 14:00,12-09-2021 14:30,22,48,1.2,11.1,6.9
12-09-2021 14:30,12-09-2021 15:00,20,46.5,1.4,12.5,7.8
12-09-2021 15:00,12-09-2021 15:30,18,45,1.3,17.85,10.6
12-09-2021 15:30,12-09-2021 16:00,24.5,56,1.8,22.85,13.65
12-09-2021 16:00,12-09-2021 16:30,31,67,8.85,35,25.85
12-09-2021 16:30,12-09-2021 17:00,31,76,17.6,44.25,37.85
12-09-2021 17:00,12-09-2021 17:30,31,85,34.9,47.85,53.9
12-09-2021 17:30,12-09-2021 18:00,37.5,102,55.6,48.25,70.9
12-09-2021 18:00,12-09-2021 18:30,44,119,67.1,54.15,83.55
12-09-2021 18:30,12-09-2021 19:00,42,96,80.1,52.35,93.15
12-09-2021 19:00,12-09-2021 19:30,40,73,77.85,53.95,92.15
12-09-2021 19:30,12-09-2021 20:00,41,67,83.35,51.3,95.2
12-09-2021 20:00,12-09-2021 20:30,42,61,98.55,49.65,106.8
12-09-2021 20:30,12-09-2021 21:00,47.5,65,118.15,39.95,117.7
12-09-2021 21:00,12-09-2021 21:30,53,69,144.95,45.4,142.65
12-09-2021 21:30,12-09-2021 22:00,54,80.5,139.7,57.15,144.45
12-09-2021 22:00,12-09-2021 22:30,55,92,139.65,49.5,140.3
12-09-2021 22:30,12-09-2021 23:00,59.5,99,136,55.9,140.5
12-09-2021 23:00,12-09-2021 23:30,64,106,121.3,55.45,128.45
12-09-2021 23:30,13-09-2021 00:00,63,111.5,96.7,54.55,107.9
13-09-2021 00:00,13-09-2021 00:30,62,117,95.85,45.95,102.55
13-09-2021 00:30,13-09-2021 01:00,60,111.5,92.6,44.5,99.15
13-09-2021 01:00,13-09-2021 01:30,58,106,106.9,40,108.45
13-09-2021 01:30,13-09-2021 02:00,62,109,102.25,40.45,104.8
13-09-2021 02:00,13-09-2021 02:30,66,112,None,None,None
13-09-2021 02:30,13-09-2021 03:00,69,118.5,124.4,34.1,119.6
13-09-2021 03:00,13-09-2021 03:30,72,125,125.65,31.75,119.35
13-09-2021 03:30,13-09-2021 04:00,73,124.5,121.9,29.25,114.9
13-09-2021 04:00,13-09-2021 04:30,74,124,103.95,28.35,99.9
13-09-2021 04:30,13-09-2021 05:00,76.5,123.5,83.05,29.3,83.3
13-09-2021 05:00,13-09-2021 05:30,79,123,80.45,26.55,79.7
13-09-2021 05:30,13-09-2021 06:00,75.5,117,77.6,25.75,76.95
13-09-2021 06:00,13-09-2021 06:30,72,111,63.4,31.65,68.55
13-09-2021 06:30,13-09-2021 07:00,78.5,119.5,58.9,29.3,63.6
13-09-2021 07:00,13-09-2021 07:30,85,128,56.55,33.75,64
13-09-2021 07:30,13-09-2021 08:00,87,150,33.85,40.9,49.35
13-09-2021 08:00,13-09-2021 08:30,89,172,22.4,46.7,43.1
13-09-2021 08:30,13-09-2021 09:00,84.5,147.5,9.8,39.25,28.85
13-09-2021 09:00,13-09-2021 09:30,80,123,8.25,48.05,32.25
13-09-2021 09:30,13-09-2021 10:00,76.5,149,3.85,38.5,23.6
13-09-2021 10:00,13-09-2021 10:30,73,175,2.05,27.15,16.1
13-09-2021 10:30,13-09-2021 11:00,57.5,134.5,1.45,21.9,12.85
13-09-2021 11:00,13-09-2021 11:30,42,94,1.75,21.9,13.05
13-09-2021 11:30,13-09-2021 12:00,38.5,83,2.3,19.7,12.3
13-09-2021 12:00,13-09-2021 12:30,35,72,1.15,17.35,10.15
13-09-2021 12:30,13-09-2021 13:00,34,69.5,1,17.75,10.2
13-09-2021 13:00,13-09-2021 13:30,33,67,4.5,25.7,17.3
13-09-2021 13:30,13-09-2021 14:00,22.5,53,10.55,33.7,26.5
13-09-2021 14:00,13-09-2021 14:30,12,39,10.4,38.9,29.1
13-09-2021 14:30,13-09-2021 15:00,12.5,33.5,7.05,43.5,28.9
13-09-2021 15:00,13-09-2021 15:30,13,28,6.65,44.05,28.85
13-09-2021 15:30,13-09-2021 16:00,12.5,31,5.8,37.15,24.45
13-09-2021 16:00,13-09-2021 16:30,12,34,25.3,53.45,49.4
13-09-2021 16:30,13-09-2021 17:00,None,None,None,None,None
13-09-2021 17:00,13-09-2021 17:30,12,34,51.4,59.8,73.6
13-09-2021 17:30,13-09-2021 18:00,12,34,36.95,66.3,65.4
13-09-2021 18:00,13-09-2021 18:30,None,None,73.75,57.8,90.7
13-09-2021 18:30,13-09-2021 19:00,19,56,79,54.35,93.4
13-09-2021 19:00,13-09-2021 19:30,19,56,50.45,58.8,72.4
13-09-2021 19:30,13-09-2021 20:00,19,62.5,26.1,55.65,51.05
13-09-2021 20:00,13-09-2021 20:30,19,69,20.25,50.65,43.4
13-09-2021 20:30,13-09-2021 21:00,32.5,82,24.15,47.8,45.15
13-09-2021 21:00,13-09-2021 21:30,46,95,14.3,41.85,33.95
13-09-2021 21:30,13-09-2021 22:00,41,82.5,20.45,37.5,36.65
13-09-2021 22:00,13-09-2021 22:30,36,70,13.35,30.9,27.35
13-09-2021 22:30,13-09-2021 23:00,29.5,55.5,6.05,26.9,19.25
13-09-2021 23:00,13-09-2021 23:30,23,41,4.9,29.3,19.55
13-09-2021 23:30,14-09-2021 00:00,17.5,38,8.15,32.3,23.8
14-09-2021 00:00,14-09-2021 00:30,12,35,14.4,34.15,29.85
14-09-2021 00:30,14-09-2021 01:00,15,45.5,26.45,35,40.1
14-09-2021 01:00,14-09-2021 01:30,18,56,11.2,31.3,25.8
14-09-2021 01:30,14-09-2021 02:00,18.5,53.5,10.8,33.35,26.5
14-09-2021 02:00,14-09-2021 02:30,19,51,None,None,None
14-09-2021 02:30,14-09-2021 03:00,15.5,46.5,3.1,26,16.4
14-09-2021 03:00,14-09-2021 03:30,12,42,3.4,27.3,17.3
14-09-2021 03:30,14-09-2021 04:00,12.5,35,4.05,28.6,18.55
14-09-2021 04:00,14-09-2021 04:30,13,28,4.55,29.35,19.35
14-09-2021 04:30,14-09-2021 05:00,11,31,7,29.05,21.2
14-09-2021 05:00,14-09-2021 05:30,9,34,10.8,29.6,24.55
14-09-2021 05:30,14-09-2021 06:00,11,39.5,13.45,26.6,25.1
14-09-2021 06:00,14-09-2021 06:30,13,45,23.5,23.5,31.7
14-09-2021 06:30,14-09-2021 07:00,20,57.5,36.4,23.25,42.1
14-09-2021 07:00,14-09-2021 07:30,27,70,36.8,25.65,43.65
14-09-2021 07:30,14-09-2021 08:00,30,74.5,32.7,26.8,40.9
14-09-2021 08:00,14-09-2021 08:30,33,79,27.75,27.35,37.15
14-09-2021 08:30,14-09-2021 09:00,38.5,84,23.8,27.8,34.2
14-09-2021 09:00,14-09-2021 09:30,44,89,17.2,29.9,29.95
14-09-2021 09:30,14-09-2021 10:00,40,88.5,15.4,36.3,31.9
14-09-2021 10:00,14-09-2021 10:30,36,88,11.7,38.2,29.9
14-09-2021 10:30,14-09-2021 11:00,40,94.5,6.65,33.9,23.45
14-09-2021 11:00,14-09-2021 11:30,44,101,3.7,25.5,16.55
14-09-2021 11:30,14-09-2021 12:00,37.5,89.5,2.2,21.85,13.4
14-09-2021 12:00,14-09-2021 12:30,31,78,1.65,22.5,13.3
14-09-2021 12:30,14-09-2021 13:00,25,64.5,2.4,21.85,13.6
14-09-2021 13:00,14-09-2021 13:30,19,51,2.45,17.35,11.25
14-09-2021 13:30,14-09-2021 14:00,17.5,51.5,1.25,14.55,8.8
14-09-2021 14:00,14-09-2021 14:30,16,52,2,14.75,9.5
14-09-2021 14:30,14-09-2021 15:00,13.5,54.5,2.3,15.85,10.3
14-09-2021 15:00,14-09-2021 15:30,11,57,1.95,15.3,9.85
14-09-2021 15:30,14-09-2021 16:00,9.5,55,2.8,16.4,11.05
14-09-2021 16:00,14-09-2021 16:30,8,53,2.25,16.4,10.55
14-09-2021 16:30,14-09-2021 17:00,10,54.5,1.9,19.7,12
14-09-2021 17:00,14-09-2021 17:30,12,56,2.1,22.45,13.7
14-09-2021 17:30,14-09-2021 18:00,13,58.5,2.8,29.05,17.7
14-09-2021 18:00,14-09-2021 18:30,14,61,3.4,38.4,23.15
14-09-2021 18:30,14-09-2021 19:00,15,79,10.4,46.7,33.3
14-09-2021 19:00,14-09-2021 19:30,16,97,34.25,50.15,54.65
14-09-2021 19:30,14-09-2021 20:00,23,117.5,33.85,48.8,53.55
14-09-2021 20:00,14-09-2021 20:30,30,138,40.9,42.95,56.15
14-09-2021 20:30,14-09-2021 21:00,35.5,149.5,77.4,44.35,86.75
14-09-2021 21:00,14-09-2021 21:30,41,161,58.85,44.4,71.5
14-09-2021 21:30,14-09-2021 22:00,32.5,138.5,18.15,30.05,30.8
14-09-2021 22:00,14-09-2021 22:30,24,116,29.6,32.1,40.95
14-09-2021 22:30,14-09-2021 23:00,20,74.5,8.55,29.85,22.85
14-09-2021 23:00,14-09-2021 23:30,16,33,8.5,33.2,24.6
14-09-2021 23:30,15-09-2021 00:00,12.5,43,12.15,33.15,27.5
15-09-2021 00:00,15-09-2021 00:30,9,53,7.55,22.85,18.3
15-09-2021 00:30,15-09-2021 01:00,7,40.5,3.8,20.6,14.05
15-09-2021 01:00,15-09-2021 01:30,5,28,2.85,20.6,13.3
15-09-2021 01:30,15-09-2021 02:00,3.5,27.5,3.6,20.7,13.95
15-09-2021 02:00,15-09-2021 02:30,2,27,None,None,None
15-09-2021 02:30,15-09-2021 03:00,4,27,1.7,14.8,9.2
15-09-2021 03:00,15-09-2021 03:30,6,27,1,15.15,8.85
15-09-2021 03:30,15-09-2021 04:00,4.5,31,1.25,16.15,9.65
15-09-2021 04:00,15-09-2021 04:30,3,35,1.05,15.65,9.3
15-09-2021 04:30,15-09-2021 05:00,4,32.5,1.75,17.7,10.85
15-09-2021 05:00,15-09-2021 05:30,5,30,2.4,20.4,12.8
15-09-2021 05:30,15-09-2021 06:00,5,34.5,3.25,22.5,14.65
15-09-2021 06:00,15-09-2021 06:30,5,39,3.85,21.3,14.45
15-09-2021 06:30,15-09-2021 07:00,4,34.5,3.45,20.75,13.85
15-09-2021 07:00,15-09-2021 07:30,3,30,3.95,20.25,14
15-09-2021 07:30,15-09-2021 08:00,4,30,3.9,18.95,13.2
15-09-2021 08:00,15-09-2021 08:30,5,30,4.35,17.25,12.7
15-09-2021 08:30,15-09-2021 09:00,5,34.5,3.85,16.2,11.8
15-09-2021 09:00,15-09-2021 09:30,5,39,3.85,17.95,12.7
15-09-2021 09:30,15-09-2021 10:00,5.5,39,4.05,17.65,12.65
15-09-2021 10:00,15-09-2021 10:30,6,39,2.95,17.1,11.45
15-09-2021 10:30,15-09-2021 11:00,6,43,2.55,16.4,10.75
15-09-2021 11:00,15-09-2021 11:30,6,47,2.9,17.85,11.9
15-09-2021 11:30,15-09-2021 12:00,7.5,50,3.75,17.8,12.5
15-09-2021 12:00,15-09-2021 12:30,9,53,4.2,21.15,14.65
15-09-2021 12:30,15-09-2021 13:00,8,49.5,3.6,19.55,13.35
15-09-2021 13:00,15-09-2021 13:30,7,46,2.4,17.9,11.5
15-09-2021 13:30,15-09-2021 14:00,7,59,2.75,20.25,13
15-09-2021 14:00,15-09-2021 14:30,7,72,2.15,18.1,11.35
15-09-2021 14:30,15-09-2021 15:00,9.5,63.5,1.75,17.65,10.8
15-09-2021 15:00,15-09-2021 15:30,12,55,2.3,16.5,10.65
15-09-2021 15:30,15-09-2021 16:00,10.5,47.5,1.15,16.5,9.7
15-09-2021 16:00,15-09-2021 16:30,9,40,1.4,19.4,11.45
15-09-2021 16:30,15-09-2021 17:00,10.5,49.5,1.25,23.3,13.35
15-09-2021 17:00,15-09-2021 17:30,12,59,1.55,30.9,17.7
15-09-2021 17:30,15-09-2021 18:00,17,72,2.2,38,22.05
15-09-2021 18:00,15-09-2021 18:30,22,85,3.4,47.05,27.8
15-09-2021 18:30,15-09-2021 19:00,22.5,93,11.7,53.95,38.2
15-09-2021 19:00,15-09-2021 19:30,23,101,41.9,59.85,65.95
15-09-2021 19:30,15-09-2021 20:00,25.5,120,70.85,56.4,87.9
15-09-2021 20:00,15-09-2021 20:30,28,139,87.55,58.2,102.3
15-09-2021 20:30,15-09-2021 21:00,33.5,142,50.25,51.95,68.75
15-09-2021 21:00,15-09-2021 21:30,39,145,56.15,45.9,70.3
15-09-2021 21:30,15-09-2021 22:00,37,144,111.6,45.65,115
15-09-2021 22:00,15-09-2021 22:30,35,143,110.1,46.45,114.5
15-09-2021 22:30,15-09-2021 23:00,38,146,100.75,43.35,105.1
15-09-2021 23:00,15-09-2021 23:30,41,149,67.7,32.6,72.7
15-09-2021 23:30,16-09-2021 00:00,30,120,49.25,31.8,57.1
16-09-2021 00:00,16-09-2021 00:30,19,91,65.3,38.2,73.45
16-09-2021 00:30,16-09-2021 01:00,21,89.5,86.55,34,88.65
16-09-2021 01:00,16-09-2021 01:30,23,88,70.1,34.3,75.5
16-09-2021 01:30,16-09-2021 02:00,22.5,85.5,50.85,31.4,58.15
16-09-2021 02:00,16-09-2021 02:30,22,83,None,None,None
