From Date,To Date,SR,BP,AT,RF,TOT-RF
16-02-2022 13:00,16-02-2022 13:30,520.15,987.2,26.25,0,0
16-02-2022 13:30,16-02-2022 14:00,450.3,986.55,26.45,0,0
16-02-2022 14:00,16-02-2022 14:30,204.15,985.95,26.05,0,0
16-02-2022 14:30,16-02-2022 15:00,150.25,985.5,25.55,0,0
16-02-2022 15:00,16-02-2022 15:30,103.9,985.1,25.55,0,0
16-02-2022 15:30,16-02-2022 16:00,69.6,984.8,25.1,0,0
16-02-2022 16:00,16-02-2022 16:30,49.15,984.55,24.35,0,0
16-02-2022 16:30,16-02-2022 17:00,35.1,984.5,23.9,0,0
16-02-2022 17:00,16-02-2022 17:30,24.5,984.45,23.2,0,0
16-02-2022 17:30,16-02-2022 18:00,13.35,984.4,22.4,0,0
16-02-2022 18:00,16-02-2022 18:30,5.45,984.4,20.9,0,0
16-02-2022 18:30,16-02-2022 19:00,4.1,984.55,19.8,0,0
16-02-2022 19:00,16-02-2022 19:30,4.1,984.85,19.1,0,0
16-02-2022 19:30,16-02-2022 20:00,4.1,985.2,18.9,0,0
16-02-2022 20:00,16-02-2022 20:30,4.15,985.45,18.4,0,0
16-02-2022 20:30,16-02-2022 21:00,4.1,985.7,18,0,0
16-02-2022 21:00,16-02-2022 21:30,4.2,986.05,17.15,0,0
16-02-2022 21:30,16-02-2022 22:00,4.1,986.15,16.85,0,0
16-02-2022 22:00,16-02-2022 22:30,4.15,986.1,16.7,0,0
16-02-2022 22:30,16-02-2022 23:00,4.1,986.15,16.7,0,0
16-02-2022 23:00,16-02-2022 23:30,4.1,986.05,16.65,0,0
16-02-2022 23:30,17-02-2022 00:00,4.15,985.9,16.3,0,0
17-02-2022 00:00,17-02-2022 00:30,4.1,985.85,16.15,0,0
17-02-2022 00:30,17-02-2022 01:00,4.15,985.8,16,0,0
17-02-2022 01:00,17-02-2022 01:30,4.1,985.65,15.65,0,0
17-02-2022 01:30,17-02-2022 02:00,4.1,985.3,16.3,0,0
17-02-2022 02:00,17-02-2022 02:30,4.1,985.05,16.1,0,0
17-02-2022 02:30,17-02-2022 03:00,4,984.8,15.55,0,0
17-02-2022 03:00,17-02-2022 03:30,4.05,984.9,14.85,0,0
17-02-2022 03:30,17-02-2022 04:00,4,985,14.45,0,0
17-02-2022 04:00,17-02-2022 04:30,4,985.1,13.75,0,0
17-02-2022 04:30,17-02-2022 05:00,4.05,985.35,13.65,0,0
17-02-2022 05:00,17-02-2022 05:30,4,985.5,13.6,0,0
17-02-2022 05:30,17-02-2022 06:00,4,985.7,13.55,0,0
17-02-2022 06:00,17-02-2022 06:30,4,985.95,13.45,0,0
17-02-2022 06:30,17-02-2022 07:00,4.4,986.45,13.25,0,0
17-02-2022 07:00,17-02-2022 07:30,9.5,986.85,13.85,0,0
17-02-2022 07:30,17-02-2022 08:00,19.35,987.2,14.45,0,0
17-02-2022 08:00,17-02-2022 08:30,29.4,987.55,15.3,0,0
17-02-2022 08:30,17-02-2022 09:00,44.05,987.85,16.4,0,0
17-02-2022 09:00,17-02-2022 09:30,59.2,988.15,17.75,0,0
17-02-2022 09:30,17-02-2022 10:00,113.55,988.4,19.2,0,0
17-02-2022 10:00,17-02-2022 10:30,115.5,988.6,20.4,0,0
17-02-2022 10:30,17-02-2022 11:00,152.85,988.65,21.8,0,0
17-02-2022 11:00,17-02-2022 11:30,192.75,988.7,23.6,0,0
17-02-2022 11:30,17-02-2022 12:00,521.4,988.5,25.1,0,0
17-02-2022 12:00,17-02-2022 12:30,498.6,988.25,26,0,0
17-02-2022 12:30,17-02-2022 13:00,495.85,987.85,26.5,0,0
17-02-2022 13:00,17-02-2022 13:30,548,987.4,27.05,0,0
17-02-2022 13:30,17-02-2022 14:00,477,986.95,27.3,0,0
17-02-2022 14:00,17-02-2022 14:30,165.65,986.6,27.05,0,0
17-02-2022 14:30,17-02-2022 15:00,138.3,986.2,26.65,0,0
17-02-2022 15:00,17-02-2022 15:30,128.15,985.85,26.6,0,0
17-02-2022 15:30,17-02-2022 16:00,62.55,985.6,26.1,0,0
17-02-2022 16:00,17-02-2022 16:30,48.3,985.4,25.3,0,0
17-02-2022 16:30,17-02-2022 17:00,34.75,985.15,24.8,0,0
17-02-2022 17:00,17-02-2022 17:30,22.3,985.2,24.15,0,0
17-02-2022 17:30,17-02-2022 18:00,13.55,985.15,23.1,0,0
17-02-2022 18:00,17-02-2022 18:30,5.55,985.3,21.2,0,0
17-02-2022 18:30,17-02-2022 19:00,4.15,985.55,19.75,0,0
17-02-2022 19:00,17-02-2022 19:30,4.1,985.95,19.25,0,0
17-02-2022 19:30,17-02-2022 20:00,4.1,986.15,18.8,0,0
17-02-2022 20:00,17-02-2022 20:30,4.1,986.35,18.65,0,0
17-02-2022 20:30,17-02-2022 21:00,4.1,986.55,19.2,0,0
17-02-2022 21:00,17-02-2022 21:30,4.1,986.85,18.15,0,0
17-02-2022 21:30,17-02-2022 22:00,4.1,987,18,0,0
17-02-2022 22:00,17-02-2022 22:30,4.1,987.15,16.75,0,0
17-02-2022 22:30,17-02-2022 23:00,4.15,987.2,16,0,0
17-02-2022 23:00,17-02-2022 23:30,4.1,987.1,15.9,0,0
17-02-2022 23:30,18-02-2022 00:00,4.15,987.05,15.65,0,0
18-02-2022 00:00,18-02-2022 00:30,4.15,987.1,16.3,0,0
18-02-2022 00:30,18-02-2022 01:00,4.15,987,16.4,0,0
18-02-2022 01:00,18-02-2022 01:30,4.1,987.1,15.65,0,0
18-02-2022 01:30,18-02-2022 02:00,4.1,986.9,15.1,0,0
18-02-2022 02:00,18-02-2022 02:30,4.1,986.6,14.75,0,0
18-02-2022 02:30,18-02-2022 03:00,4.1,986.5,14.5,0,0
18-02-2022 03:00,18-02-2022 03:30,4.1,986.45,14.1,0,0
18-02-2022 03:30,18-02-2022 04:00,4.1,986.4,14.3,0,0
18-02-2022 04:00,18-02-2022 04:30,4.1,986.25,14.35,0,0
18-02-2022 04:30,18-02-2022 05:00,4.05,986.35,14.1,0,0
18-02-2022 05:00,18-02-2022 05:30,4,986.5,14.35,0,0
18-02-2022 05:30,18-02-2022 06:00,4,986.9,13.65,0,0
18-02-2022 06:00,18-02-2022 06:30,4,987.2,13.55,0,0
18-02-2022 06:30,18-02-2022 07:00,4.45,987.45,13.8,0,0
18-02-2022 07:00,18-02-2022 07:30,9.45,987.75,13.85,0,0
18-02-2022 07:30,18-02-2022 08:00,18.95,988.15,14.45,0,0
18-02-2022 08:00,18-02-2022 08:30,28.45,988.65,15.85,0,0
18-02-2022 08:30,18-02-2022 09:00,42.05,989.1,17.35,0,0
18-02-2022 09:00,18-02-2022 09:30,56.95,989.5,19.2,0,0
18-02-2022 09:30,18-02-2022 10:00,99.65,989.9,21.05,0,0
18-02-2022 10:00,18-02-2022 10:30,105.9,990.25,22.3,0,0
18-02-2022 10:30,18-02-2022 11:00,148.6,990.2,23.8,0,0
18-02-2022 11:00,18-02-2022 11:30,188.55,990.15,25.05,0,0
18-02-2022 11:30,18-02-2022 12:00,487.85,989.8,26.45,0,0
18-02-2022 12:00,18-02-2022 12:30,492.1,989.35,28,0,0
18-02-2022 12:30,18-02-2022 13:00,483.4,988.9,28.3,0,0
18-02-2022 13:00,18-02-2022 13:30,513.55,988.4,28.85,0,0
18-02-2022 13:30,18-02-2022 14:00,449.25,987.9,28.55,0,0
18-02-2022 14:00,18-02-2022 14:30,161.35,987.5,28.1,0,0
18-02-2022 14:30,18-02-2022 15:00,129.95,987,27.5,0,0
18-02-2022 15:00,18-02-2022 15:30,118.85,986.65,27.55,0,0
18-02-2022 15:30,18-02-2022 16:00,71,986.35,27,0,0
18-02-2022 16:00,18-02-2022 16:30,59.75,986.2,26,0,0
18-02-2022 16:30,18-02-2022 17:00,39.65,986.05,25.4,0,0
18-02-2022 17:00,18-02-2022 17:30,26.4,986.15,24.8,0,0
18-02-2022 17:30,18-02-2022 18:00,12.55,986.35,23.35,0,0
18-02-2022 18:00,18-02-2022 18:30,5.1,986.8,22.45,0,0
18-02-2022 18:30,18-02-2022 19:00,4.15,987.5,22.1,0,0
18-02-2022 19:00,18-02-2022 19:30,4.1,987.9,21.85,0,0
18-02-2022 19:30,18-02-2022 20:00,4.1,988.1,21.35,0,0
18-02-2022 20:00,18-02-2022 20:30,4.1,988.3,21.05,0,0
18-02-2022 20:30,18-02-2022 21:00,4.1,988.4,20.25,0,0
18-02-2022 21:00,18-02-2022 21:30,4.1,988.65,19.7,0,0
18-02-2022 21:30,18-02-2022 22:00,4.1,988.85,19.45,0,0
18-02-2022 22:00,18-02-2022 22:30,4.1,989.05,19,0,0
18-02-2022 22:30,18-02-2022 23:00,4.15,989,18.75,0,0
18-02-2022 23:00,18-02-2022 23:30,4.1,989,18,0,0
18-02-2022 23:30,19-02-2022 00:00,4.15,989.1,17.4,0,0
19-02-2022 00:00,19-02-2022 00:30,4.15,989.05,16.7,0,0
19-02-2022 00:30,19-02-2022 01:00,4.1,989.15,16.6,0,0
19-02-2022 01:00,19-02-2022 01:30,4.1,989.15,17.2,0,0
19-02-2022 01:30,19-02-2022 02:00,4.15,989.05,17.15,0,0
19-02-2022 02:00,19-02-2022 02:30,4.1,988.85,16.65,0,0
19-02-2022 02:30,19-02-2022 03:00,4.15,988.65,16.65,0,0
19-02-2022 03:00,19-02-2022 03:30,4.1,988.65,15.95,0,0
19-02-2022 03:30,19-02-2022 04:00,4.1,988.7,16,0,0
19-02-2022 04:00,19-02-2022 04:30,4.15,988.65,15.85,0,0
19-02-2022 04:30,19-02-2022 05:00,4.1,988.55,15.85,0,0
19-02-2022 05:00,19-02-2022 05:30,4.1,988.75,15.65,0,0
19-02-2022 05:30,19-02-2022 06:00,4.05,989.15,15.1,0,0
19-02-2022 06:00,19-02-2022 06:30,4.1,989.5,15.25,0,0
19-02-2022 06:30,19-02-2022 07:00,4.6,990,14.95,0,0
19-02-2022 07:00,19-02-2022 07:30,9.2,990.35,14.7,0,0
19-02-2022 07:30,19-02-2022 08:00,18.7,990.55,15.3,0,0
19-02-2022 08:00,19-02-2022 08:30,27.45,990.85,16.2,0,0
19-02-2022 08:30,19-02-2022 09:00,41.5,991.2,17.35,0,0
19-02-2022 09:00,19-02-2022 09:30,49.45,991.45,18.85,0,0
19-02-2022 09:30,19-02-2022 10:00,76.05,991.6,20.45,0,0
19-02-2022 10:00,19-02-2022 10:30,108.45,991.65,21.25,0,0
19-02-2022 10:30,19-02-2022 11:00,137.65,991.65,22.6,0,0
19-02-2022 11:00,19-02-2022 11:30,208.55,991.45,23.65,0,0
19-02-2022 11:30,19-02-2022 12:00,529.45,991.15,24.95,0,0
19-02-2022 12:00,19-02-2022 12:30,500.8,990.9,25.65,0,0
19-02-2022 12:30,19-02-2022 13:00,523.5,990.5,26.65,0,0
19-02-2022 13:00,19-02-2022 13:30,569.75,989.9,26.8,0,0
19-02-2022 13:30,19-02-2022 14:00,483.15,989.5,26.65,0,0
19-02-2022 14:00,19-02-2022 14:30,249.1,989.05,26.2,0,0
19-02-2022 14:30,19-02-2022 15:00,125,988.65,25.75,0,0
19-02-2022 15:00,19-02-2022 15:30,105.25,988.3,25.65,0,0
19-02-2022 15:30,19-02-2022 16:00,69,987.85,25.05,0,0
19-02-2022 16:00,19-02-2022 16:30,58.45,987.5,24.35,0,0
19-02-2022 16:30,19-02-2022 17:00,42.85,987.45,23.85,0,0
19-02-2022 17:00,19-02-2022 17:30,28.95,987.3,23.35,0,0
19-02-2022 17:30,19-02-2022 18:00,15.95,987.25,22.7,0,0
19-02-2022 18:00,19-02-2022 18:30,5.85,987.25,21.85,0,0
19-02-2022 18:30,19-02-2022 19:00,4.15,987.35,21,0,0
19-02-2022 19:00,19-02-2022 19:30,4.1,987.55,20.45,0,0
19-02-2022 19:30,19-02-2022 20:00,4.1,987.75,20.1,0,0
19-02-2022 20:00,19-02-2022 20:30,4.1,988,20,0,0
19-02-2022 20:30,19-02-2022 21:00,4.1,988.2,19.7,0,0
19-02-2022 21:00,19-02-2022 21:30,4.1,988.35,19.15,0,0
19-02-2022 21:30,19-02-2022 22:00,4.1,988.3,18.3,0,0
19-02-2022 22:00,19-02-2022 22:30,4.1,988.25,17.9,0,0
19-02-2022 22:30,19-02-2022 23:00,4.1,988.1,17.55,0,0
19-02-2022 23:00,19-02-2022 23:30,4.1,987.95,17.3,0,0
19-02-2022 23:30,20-02-2022 00:00,4.1,987.75,17.35,0,0
20-02-2022 00:00,20-02-2022 00:30,4.15,987.4,17.3,0,0
20-02-2022 00:30,20-02-2022 01:00,4.1,986.95,17.15,0,0
20-02-2022 01:00,20-02-2022 01:30,4.1,986.6,16.8,0,0
20-02-2022 01:30,20-02-2022 02:00,4.1,986.25,16.45,0,0
20-02-2022 02:00,20-02-2022 02:30,4.1,985.8,15.85,0,0
20-02-2022 02:30,20-02-2022 03:00,None,None,None,None,0
20-02-2022 03:00,20-02-2022 03:30,None,None,None,None,0
20-02-2022 03:30,20-02-2022 04:00,None,None,None,None,0
20-02-2022 04:00,20-02-2022 04:30,None,None,None,None,0
20-02-2022 04:30,20-02-2022 05:00,None,None,None,None,0
20-02-2022 05:00,20-02-2022 05:30,None,None,None,None,0
20-02-2022 05:30,20-02-2022 06:00,None,None,None,None,0
20-02-2022 06:00,20-02-2022 06:30,None,None,None,None,0
20-02-2022 06:30,20-02-2022 07:00,None,None,None,None,0
20-02-2022 07:00,20-02-2022 07:30,12.3,984.7,14.2,0,0
20-02-2022 07:30,20-02-2022 08:00,20.2,984.9,14.5,0,0
20-02-2022 08:00,20-02-2022 08:30,30.3,985.2,15.1,0,0
20-02-2022 08:30,20-02-2022 09:00,42.75,985.3,15.95,0,0
20-02-2022 09:00,20-02-2022 09:30,52.3,985.5,17.05,0,0
20-02-2022 09:30,20-02-2022 10:00,72.7,985.3,18.65,0,0
20-02-2022 10:00,20-02-2022 10:30,111.7,985.2,19.85,0,0
20-02-2022 10:30,20-02-2022 11:00,154.65,985.1,20.85,0,0
20-02-2022 11:00,20-02-2022 11:30,201.65,984.8,21.95,0,0
20-02-2022 11:30,20-02-2022 12:00,490.85,984.5,23.15,0,0
20-02-2022 12:00,20-02-2022 12:30,466.85,984,23.7,0,0
20-02-2022 12:30,20-02-2022 13:00,477.45,983.5,24.2,0,0
20-02-2022 13:00,20-02-2022 13:30,507.2,983.05,24.45,0,0
20-02-2022 13:30,20-02-2022 14:00,444.45,982.6,24.65,0,0
20-02-2022 14:00,20-02-2022 14:30,236.45,982.2,24.75,0,0
20-02-2022 14:30,20-02-2022 15:00,140,981.9,24.55,0,0
20-02-2022 15:00,20-02-2022 15:30,114.3,981.7,24.55,0,0
20-02-2022 15:30,20-02-2022 16:00,71.2,981.5,24.15,0,0
20-02-2022 16:00,20-02-2022 16:30,55.45,981.45,23.4,0,0
20-02-2022 16:30,20-02-2022 17:00,41.6,981.45,23.1,0,0
20-02-2022 17:00,20-02-2022 17:30,28.95,981.65,22.7,0,0
