From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF,timestamp
2021-09-22T19:00:00+05:30,2021-09-22T19:15:00+05:30,22.0,62.0,7.1,37.1,44.2,14.6,2.8,1.1,5.8,0.4,5.5,75.0,1.6,133.2,3.3,981.0,26.3,0.0,1632318300
2021-09-22T19:15:00+05:30,2021-09-22T19:30:00+05:30,22.0,62.0,1.0,29.8,30.8,14.1,3.0,0.9,7.6,0.5,5.7,72.1,2.1,142.5,3.4,981.1,26.4,0.0,1632319200
2021-09-22T19:30:00+05:30,2021-09-22T19:45:00+05:30,22.0,62.0,3.0,23.8,26.8,14.4,2.2,0.9,8.6,0.5,4.9,72.3,2.0,143.2,3.4,981.2,26.1,0.0,1632320100
2021-09-22T20:00:00+05:30,2021-09-22T20:15:00+05:30,19.0,46.0,5.5,24.7,30.3,14.0,2.9,0.9,6.0,0.2,1.9,75.6,1.7,146.7,3.5,981.8,25.2,0.0,1632321900
2021-09-22T20:15:00+05:30,2021-09-22T20:30:00+05:30,19.0,46.0,2.2,25.2,27.4,13.6,4.5,0.9,5.9,0.2,1.9,75.7,1.7,156.1,3.4,982.0,25.1,0.0,1632322800
2021-09-22T20:45:00+05:30,2021-09-22T21:00:00+05:30,19.0,46.0,4.6,22.8,27.4,12.7,3.1,0.9,5.3,0.2,1.9,75.1,1.5,147.6,3.5,982.4,25.2,0.0,1632324600
2021-09-22T21:00:00+05:30,2021-09-22T21:15:00+05:30,16.0,35.0,4.8,23.4,28.2,13.7,3.6,1.0,4.7,0.2,2.0,75.8,1.4,156.8,3.4,982.6,25.2,0.0,1632325500
2021-09-22T21:15:00+05:30,2021-09-22T21:30:00+05:30,16.0,35.0,4.3,24.8,29.1,13.5,4.4,1.0,4.1,0.2,2.4,76.2,1.4,137.6,3.4,982.6,25.1,0.0,1632326400
2021-09-22T21:30:00+05:30,2021-09-22T21:45:00+05:30,16.0,35.0,4.9,27.9,32.8,13.5,4.2,1.0,3.6,0.2,2.6,76.4,0.8,167.4,3.4,982.7,25.3,0.0,1632327300
2021-09-22T21:45:00+05:30,2021-09-22T22:00:00+05:30,16.0,35.0,3.3,32.1,35.4,13.5,3.3,1.0,2.7,0.2,3.0,76.9,0.5,193.0,3.3,982.8,25.4,0.0,1632328200
2021-09-22T22:00:00+05:30,2021-09-22T22:15:00+05:30,16.0,45.0,7.0,29.9,36.9,14.0,4.0,1.0,2.2,0.3,3.1,77.1,0.9,184.7,3.4,982.8,25.3,0.0,1632329100
2021-09-22T22:15:00+05:30,2021-09-22T22:30:00+05:30,16.0,45.0,9.1,25.5,34.6,14.0,3.7,1.0,1.8,0.2,3.2,78.1,1.2,167.3,3.4,982.8,25.3,0.0,1632330000
2021-09-22T22:30:00+05:30,2021-09-22T22:45:00+05:30,16.0,45.0,6.2,21.4,27.6,13.4,3.5,0.9,3.0,0.2,3.4,78.5,1.5,141.7,3.4,982.8,25.5,0.0,1632330900
2021-09-22T22:45:00+05:30,2021-09-22T23:00:00+05:30,16.0,45.0,3.6,19.8,23.4,15.1,3.1,0.9,4.2,0.2,3.0,78.4,1.6,147.7,3.4,982.8,25.7,0.0,1632331800
2021-09-22T23:00:00+05:30,2021-09-22T23:15:00+05:30,28.0,51.0,6.0,18.8,24.8,15.4,3.6,0.9,4.2,0.2,2.5,78.4,1.3,146.3,3.4,982.9,25.7,0.0,1632332700
2021-09-22T23:15:00+05:30,2021-09-22T23:30:00+05:30,28.0,51.0,4.9,20.0,25.0,15.7,4.2,0.9,4.1,0.2,2.0,78.4,1.5,148.7,3.4,982.9,25.7,0.0,1632333600
2021-09-22T23:30:00+05:30,2021-09-22T23:45:00+05:30,28.0,51.0,3.8,21.2,25.0,15.8,3.8,0.9,3.4,0.2,1.8,78.4,1.5,136.4,3.5,982.9,25.7,0.0,1632334500
2021-09-22T23:45:00+05:30,2021-09-23T00:00:00+05:30,28.0,51.0,4.4,21.8,26.2,16.1,3.3,0.9,3.3,0.2,1.8,78.3,2.0,146.6,3.4,982.9,25.9,0.0,1632335400
2021-09-23T00:15:00+05:30,2021-09-23T00:30:00+05:30,33.0,51.0,5.1,13.7,18.8,16.8,4.5,0.8,5.7,0.3,2.0,77.7,2.2,143.8,3.5,982.8,26.0,0.0,1632337200
2021-09-23T00:30:00+05:30,2021-09-23T00:45:00+05:30,33.0,51.0,3.5,14.3,17.8,17.7,3.6,0.8,6.2,0.2,1.7,76.5,2.0,142.8,3.4,982.7,25.9,0.0,1632338100
2021-09-23T00:45:00+05:30,2021-09-23T01:00:00+05:30,33.0,51.0,3.7,13.5,17.2,17.7,3.2,0.7,6.3,0.2,1.2,75.9,1.8,134.4,3.5,982.8,25.9,0.0,1632339000
2021-09-23T02:45:00+05:30,2021-09-23T03:00:00+05:30,17.0,25.0,1.9,12.5,14.4,16.7,2.0,0.6,11.0,0.1,0.5,74.2,2.0,148.0,3.4,982.4,25.2,0.0,1632346200
2021-09-23T03:00:00+05:30,2021-09-23T03:15:00+05:30,14.0,28.0,2.2,11.5,13.7,16.0,3.2,0.6,11.0,0.1,0.5,74.6,1.3,136.2,3.4,982.5,25.0,0.0,1632347100
2021-09-23T03:15:00+05:30,2021-09-23T03:30:00+05:30,14.0,28.0,2.8,10.9,13.6,16.0,4.1,0.6,10.6,0.1,0.5,75.2,1.4,141.4,3.5,982.5,24.9,0.0,1632348000
2021-09-23T03:30:00+05:30,2021-09-23T03:45:00+05:30,14.0,28.0,4.7,12.0,16.6,16.0,3.2,0.6,10.4,0.1,0.5,75.9,1.4,155.3,3.4,982.4,24.9,0.0,1632348900
2021-09-23T03:45:00+05:30,2021-09-23T04:00:00+05:30,14.0,28.0,4.7,9.5,14.3,15.5,2.5,0.6,8.7,0.1,0.4,76.9,1.5,150.2,3.4,982.4,24.6,0.0,1632349800
2021-09-23T04:15:00+05:30,2021-09-23T04:30:00+05:30,11.0,17.0,3.7,12.4,16.1,14.1,3.9,0.6,8.6,0.1,0.3,77.3,0.9,119.0,3.4,982.3,24.5,0.0,1632351600
2021-09-23T04:30:00+05:30,2021-09-23T04:45:00+05:30,11.0,17.0,2.9,10.6,13.5,13.7,3.9,0.6,9.0,0.1,0.3,77.2,0.8,111.7,3.5,982.4,24.6,0.0,1632352500
2021-09-23T04:45:00+05:30,2021-09-23T05:00:00+05:30,11.0,17.0,3.6,11.5,15.1,13.5,4.1,0.6,8.8,0.1,0.3,77.2,1.5,143.1,3.5,982.4,24.5,0.0,1632353400
2021-09-23T05:00:00+05:30,2021-09-23T05:15:00+05:30,17.0,25.0,2.8,11.9,14.8,14.0,4.2,0.6,7.3,0.1,0.2,77.8,1.4,148.3,3.4,982.4,24.3,0.0,1632354300
2021-09-23T05:15:00+05:30,2021-09-23T05:30:00+05:30,17.0,25.0,2.7,10.7,13.5,14.5,4.3,0.6,6.7,0.1,0.2,78.2,1.1,129.1,3.5,982.5,24.1,0.0,1632355200
2021-09-23T05:30:00+05:30,2021-09-23T05:45:00+05:30,17.0,25.0,2.7,11.5,14.2,14.0,4.0,0.6,6.4,0.1,0.3,78.3,0.9,130.7,3.5,982.6,24.1,0.0,1632356100
2021-09-23T05:45:00+05:30,2021-09-23T06:00:00+05:30,17.0,25.0,2.2,13.4,15.6,14.2,4.4,0.6,4.5,0.1,0.4,78.5,1.6,145.2,3.5,982.7,24.0,0.0,1632357000
2021-09-23T06:00:00+05:30,2021-09-23T06:15:00+05:30,22.0,29.0,2.5,13.9,16.4,14.2,4.3,0.6,4.1,0.1,0.4,78.6,1.2,136.5,4.4,982.8,24.0,0.0,1632357900
2021-09-23T06:15:00+05:30,2021-09-23T06:30:00+05:30,22.0,29.0,3.9,12.6,16.5,14.3,3.8,0.6,4.3,0.1,0.4,78.6,1.6,142.9,7.1,983.0,24.0,0.0,1632358800
2021-09-23T06:30:00+05:30,2021-09-23T06:45:00+05:30,22.0,29.0,4.0,14.8,18.8,13.4,3.8,0.6,4.4,0.1,0.5,78.6,1.2,127.7,8.7,983.2,24.1,0.0,1632359700
2021-09-23T06:45:00+05:30,2021-09-23T07:00:00+05:30,22.0,29.0,5.6,15.2,20.8,13.6,4.1,0.7,3.6,0.1,0.7,78.5,1.1,118.3,13.7,983.5,24.4,0.0,1632360600
2021-09-23T07:00:00+05:30,2021-09-23T07:15:00+05:30,14.0,27.0,5.8,14.4,20.2,14.3,4.5,0.7,3.5,0.1,0.6,78.0,1.3,134.6,16.4,983.7,24.7,0.0,1632361500
2021-09-23T07:15:00+05:30,2021-09-23T07:30:00+05:30,14.0,27.0,6.5,15.2,21.7,15.1,4.4,0.7,4.1,0.1,0.6,76.7,1.8,145.5,20.9,983.8,25.3,0.0,1632362400
2021-09-23T07:30:00+05:30,2021-09-23T07:45:00+05:30,14.0,27.0,6.6,14.1,20.7,15.2,4.0,0.7,5.2,0.2,0.6,75.1,2.2,155.1,28.6,984.1,26.2,0.0,1632363300
2021-09-23T08:00:00+05:30,2021-09-23T08:15:00+05:30,20.0,33.0,3.8,15.4,19.2,13.9,4.0,0.7,6.0,0.1,0.5,73.0,1.8,162.6,38.4,984.6,26.7,0.0,1632365100
2021-09-23T08:15:00+05:30,2021-09-23T08:30:00+05:30,20.0,33.0,5.7,15.4,21.1,14.1,4.1,0.7,6.9,0.1,0.4,71.9,2.2,161.8,41.9,984.7,27.1,0.0,1632366000
2021-09-23T08:30:00+05:30,2021-09-23T08:45:00+05:30,20.0,33.0,4.7,14.7,19.4,14.6,3.9,0.7,7.2,0.1,0.4,70.3,2.0,173.3,66.6,984.9,27.6,0.0,1632366900
2021-09-23T08:45:00+05:30,2021-09-23T09:00:00+05:30,20.0,33.0,5.3,15.3,20.6,15.0,3.1,0.7,8.1,0.1,0.4,68.6,2.6,169.8,46.4,985.0,27.9,0.0,1632367800
2021-09-23T09:00:00+05:30,2021-09-23T09:15:00+05:30,27.0,41.0,4.3,14.4,18.7,15.1,2.8,0.7,10.3,0.1,0.5,67.2,3.3,179.9,127.7,984.9,28.6,0.0,1632368700
2021-09-23T09:15:00+05:30,2021-09-23T09:30:00+05:30,27.0,41.0,4.2,14.4,18.5,15.1,2.7,0.7,11.5,0.1,0.4,64.0,4.0,178.4,173.9,984.9,29.2,0.0,1632369600
2021-09-23T09:30:00+05:30,2021-09-23T09:45:00+05:30,27.0,41.0,4.2,10.7,14.9,14.9,2.4,0.7,12.6,0.1,0.5,63.0,3.4,182.5,235.8,985.0,29.5,0.0,1632370500
2021-09-23T09:45:00+05:30,2021-09-23T10:00:00+05:30,27.0,41.0,5.8,8.5,14.3,16.1,1.8,0.6,13.2,0.1,0.5,61.9,3.6,185.5,310.2,985.1,29.6,0.0,1632371400
2021-09-23T10:00:00+05:30,2021-09-23T10:15:00+05:30,24.0,50.0,4.5,11.9,16.5,16.7,1.8,0.6,14.1,0.1,0.4,62.4,3.3,187.4,86.8,985.1,29.1,0.0,1632372300
2021-09-23T10:15:00+05:30,2021-09-23T10:30:00+05:30,24.0,50.0,5.2,11.3,16.5,17.4,1.9,0.6,15.5,0.1,0.3,63.6,3.1,183.8,209.6,985.0,29.2,0.0,1632373200
2021-09-23T10:45:00+05:30,2021-09-23T11:00:00+05:30,24.0,50.0,1.1,11.7,12.8,18.0,2.2,0.6,16.2,0.1,0.4,61.2,2.7,179.0,300.6,985.1,30.6,0.0,1632375000
2021-09-23T11:00:00+05:30,2021-09-23T11:15:00+05:30,23.0,42.0,1.6,10.4,12.0,18.2,1.9,0.6,17.3,0.1,0.4,60.3,3.3,180.0,156.5,985.0,30.1,0.0,1632375900
2021-09-23T11:15:00+05:30,2021-09-23T11:30:00+05:30,23.0,42.0,4.1,9.7,13.8,18.3,1.9,0.6,18.5,0.1,0.5,61.6,2.7,177.4,185.6,985.0,30.2,0.0,1632376800
2021-09-23T11:30:00+05:30,2021-09-23T11:45:00+05:30,23.0,42.0,4.4,11.6,16.0,17.6,2.3,0.6,18.8,0.1,0.5,60.5,2.7,189.6,281.4,984.9,30.7,0.0,1632377700
2021-09-23T11:45:00+05:30,2021-09-23T12:00:00+05:30,23.0,42.0,3.0,10.6,13.6,17.5,1.6,0.6,19.5,0.1,0.5,58.8,3.0,186.6,217.4,984.7,30.8,0.0,1632378600
2021-09-23T12:00:00+05:30,2021-09-23T12:15:00+05:30,23.0,50.0,2.2,12.1,14.4,17.4,1.5,0.6,20.9,0.1,0.4,59.3,3.1,177.4,206.6,984.5,30.7,0.0,1632379500
2021-09-23T12:15:00+05:30,2021-09-23T12:30:00+05:30,23.0,50.0,2.5,10.6,13.1,16.8,2.3,0.6,21.1,0.1,0.4,58.7,2.5,177.4,220.1,984.2,31.3,0.0,1632380400
2021-09-23T12:30:00+05:30,2021-09-23T12:45:00+05:30,23.0,50.0,2.4,10.1,12.5,17.2,1.9,0.6,22.4,0.1,0.3,57.8,2.2,176.4,210.5,983.9,31.2,0.0,1632381300
2021-09-23T12:45:00+05:30,2021-09-23T13:00:00+05:30,23.0,50.0,3.3,8.3,11.6,17.8,2.3,0.6,23.8,0.1,0.6,56.9,2.6,185.2,256.2,983.7,31.8,0.0,1632382200
2021-09-23T13:00:00+05:30,2021-09-23T13:15:00+05:30,22.0,44.0,4.0,10.4,14.5,17.8,2.6,0.6,24.6,0.1,0.5,57.3,2.1,181.3,332.3,983.4,31.9,0.0,1632383100
2021-09-23T13:15:00+05:30,2021-09-23T13:30:00+05:30,22.0,44.0,6.0,9.6,15.6,18.6,2.6,0.6,23.6,0.1,0.5,55.0,2.9,169.5,158.0,983.1,31.9,0.0,1632384000
2021-09-23T13:30:00+05:30,2021-09-23T13:45:00+05:30,22.0,44.0,4.7,8.0,12.7,18.5,2.2,0.5,23.5,0.1,0.5,57.3,2.5,157.0,113.5,982.7,31.4,0.0,1632384900
2021-09-23T14:00:00+05:30,2021-09-23T14:15:00+05:30,22.0,41.0,1.5,11.0,12.5,18.8,2.6,0.6,24.5,0.1,0.4,58.7,3.1,163.3,210.4,982.5,31.2,0.0,1632386700
2021-09-23T14:15:00+05:30,2021-09-23T14:30:00+05:30,22.0,41.0,3.4,8.9,12.3,19.0,2.9,0.6,24.1,0.1,0.3,56.8,3.4,172.9,252.4,982.2,31.9,0.0,1632387600
2021-09-23T14:30:00+05:30,2021-09-23T14:45:00+05:30,22.0,41.0,5.6,10.0,15.6,18.3,2.9,0.7,22.1,0.1,0.3,59.4,3.6,189.4,85.2,981.9,30.0,0.0,1632388500
2021-09-23T14:45:00+05:30,2021-09-23T15:00:00+05:30,22.0,41.0,2.9,10.7,13.6,18.3,2.8,0.6,21.4,0.1,0.3,63.0,2.3,196.2,88.3,981.6,30.2,0.0,1632389400
2021-09-23T15:00:00+05:30,2021-09-23T15:15:00+05:30,18.0,36.0,5.1,7.8,12.9,18.8,2.7,0.7,22.7,0.1,0.5,63.6,2.3,197.1,61.7,981.5,29.9,0.0,1632390300
2021-09-23T15:30:00+05:30,2021-09-23T15:45:00+05:30,18.0,36.0,4.5,11.9,16.3,19.0,2.8,0.7,19.0,0.1,0.4,63.6,1.5,195.1,92.2,981.3,30.1,0.0,1632392100
2021-09-23T15:45:00+05:30,2021-09-23T16:00:00+05:30,18.0,36.0,1.9,13.2,15.1,19.1,2.8,0.7,19.1,0.2,0.6,62.5,1.4,181.2,89.4,981.4,30.1,0.0,1632393000
2021-09-23T16:00:00+05:30,2021-09-23T16:15:00+05:30,19.0,40.0,2.7,12.8,15.5,19.3,2.9,0.7,19.0,0.1,0.7,61.7,1.4,157.6,71.9,981.2,30.1,0.0,1632393900
2021-09-23T16:15:00+05:30,2021-09-23T16:30:00+05:30,19.0,40.0,2.3,13.6,16.0,18.8,3.0,0.7,18.1,0.1,0.7,61.5,0.5,101.3,60.6,981.2,30.2,0.0,1632394800
2021-09-23T16:30:00+05:30,2021-09-23T16:45:00+05:30,19.0,40.0,2.3,9.7,12.0,18.5,3.0,0.6,18.1,0.1,0.7,61.5,0.8,96.8,60.1,981.2,30.3,0.0,1632395700
2021-09-23T16:45:00+05:30,2021-09-23T17:00:00+05:30,19.0,40.0,4.6,11.4,16.0,18.2,3.1,0.7,16.7,0.1,0.6,62.4,1.0,87.0,48.0,981.1,30.0,0.0,1632396600
2021-09-23T17:00:00+05:30,2021-09-23T17:15:00+05:30,16.0,36.0,2.2,13.1,15.3,18.5,3.2,0.7,16.7,0.1,0.5,63.6,0.9,75.7,33.3,981.3,29.5,0.0,1632397500
2021-09-23T17:15:00+05:30,2021-09-23T17:30:00+05:30,16.0,36.0,3.0,15.7,18.7,18.5,3.1,0.7,16.4,0.1,0.5,64.3,1.0,48.4,22.9,981.7,29.4,0.0,1632398400
2021-09-23T17:30:00+05:30,2021-09-23T17:45:00+05:30,16.0,36.0,3.0,13.6,16.5,17.8,3.2,0.8,15.6,0.1,0.6,64.9,0.8,37.9,15.8,982.0,29.3,0.0,1632399300
2021-09-23T17:45:00+05:30,2021-09-23T18:00:00+05:30,16.0,36.0,2.3,15.2,17.5,18.1,3.1,0.8,13.5,0.1,0.6,65.6,0.8,19.4,10.7,982.3,29.3,0.0,1632400200
2021-09-23T18:00:00+05:30,2021-09-23T18:15:00+05:30,27.0,53.0,4.9,17.5,22.3,18.8,3.1,0.8,13.6,0.1,0.7,65.0,1.2,8.8,5.7,982.5,29.4,0.0,1632401100
2021-09-23T18:15:00+05:30,2021-09-23T18:30:00+05:30,27.0,53.0,5.6,21.0,26.6,18.9,3.0,0.8,14.5,0.1,0.7,65.2,1.6,3.8,3.4,982.7,29.3,0.0,1632402000
2021-09-23T18:30:00+05:30,2021-09-23T18:45:00+05:30,27.0,53.0,3.7,14.7,18.3,18.9,3.2,0.7,17.0,0.2,1.0,67.2,2.8,2.2,3.1,982.9,27.9,0.0,1632402900
2021-09-23T18:45:00+05:30,2021-09-23T19:00:00+05:30,27.0,53.0,2.6,10.5,13.0,18.7,3.0,0.6,18.6,0.1,1.4,68.9,2.3,359.3,3.2,983.1,26.9,0.0,1632403800
2021-09-23T19:00:00+05:30,2021-09-23T19:15:00+05:30,23.0,55.0,3.8,8.4,12.1,18.2,3.0,0.6,19.5,0.1,1.0,69.8,2.2,1.7,3.1,983.3,26.5,0.0,1632404700
2021-09-23T19:15:00+05:30,2021-09-23T19:30:00+05:30,23.0,55.0,4.4,10.3,14.7,16.8,3.1,0.6,19.8,0.1,1.6,69.9,1.5,13.8,3.3,983.5,26.4,0.0,1632405600
2021-09-23T19:30:00+05:30,2021-09-23T19:45:00+05:30,23.0,55.0,2.6,8.4,11.0,15.7,3.0,0.6,19.7,0.1,0.8,69.6,1.3,11.3,3.3,983.6,26.3,0.0,1632406500
2021-09-23T20:00:00+05:30,2021-09-23T20:15:00+05:30,3.0,13.0,2.7,10.1,12.8,15.4,2.7,0.7,20.2,0.1,2.3,70.4,2.7,35.6,3.7,984.6,26.2,0.0,1632408300
2021-09-23T20:15:00+05:30,2021-09-23T20:30:00+05:30,3.0,13.0,1.8,10.6,12.4,15.4,2.3,0.7,23.8,0.1,2.9,71.7,2.9,40.5,3.6,985.0,26.0,0.0,1632409200
2021-09-23T20:30:00+05:30,2021-09-23T20:45:00+05:30,3.0,13.0,1.0,12.3,13.2,15.7,2.3,0.7,21.5,0.1,1.3,72.6,2.3,42.3,3.6,985.2,26.0,0.0,1632410100
2021-09-23T20:45:00+05:30,2021-09-23T21:00:00+05:30,3.0,13.0,5.2,11.9,17.0,16.3,2.4,0.7,19.8,0.1,1.4,70.9,2.9,44.5,3.7,985.1,26.1,0.0,1632411000
2021-09-23T21:00:00+05:30,2021-09-23T21:15:00+05:30,14.0,23.0,1.2,13.3,14.5,17.5,2.0,0.7,19.4,0.1,1.7,70.7,2.5,55.3,3.7,985.3,26.0,0.0,1632411900
2021-09-23T21:15:00+05:30,2021-09-23T21:30:00+05:30,14.0,23.0,3.5,12.2,15.7,16.2,1.9,0.7,16.9,0.1,0.9,72.2,2.0,72.1,3.5,985.4,25.8,0.0,1632412800
2021-09-23T21:30:00+05:30,2021-09-23T21:45:00+05:30,14.0,23.0,2.9,16.2,19.1,15.4,1.5,0.8,14.3,0.1,0.7,73.1,2.0,88.0,3.6,985.3,25.9,0.0,1632413700
2021-09-23T21:45:00+05:30,2021-09-23T22:00:00+05:30,14.0,23.0,3.4,15.3,18.6,15.5,1.8,0.8,13.7,0.1,1.9,73.0,2.3,91.8,3.6,985.3,26.1,0.0,1632414600
2021-09-23T22:00:00+05:30,2021-09-23T22:15:00+05:30,8.0,23.0,3.8,17.3,21.1,15.6,2.0,0.7,12.6,0.2,3.5,72.5,2.1,91.5,3.6,985.4,26.1,0.0,1632415500
2021-09-23T22:15:00+05:30,2021-09-23T22:30:00+05:30,8.0,23.0,4.1,15.6,19.7,15.2,1.9,0.7,12.2,0.1,1.5,72.2,2.0,111.6,3.4,985.4,26.0,0.0,1632416400
2021-09-23T22:30:00+05:30,2021-09-23T22:45:00+05:30,8.0,23.0,1.3,15.8,17.2,15.1,2.6,0.8,11.7,0.2,1.0,72.6,2.1,113.3,3.5,985.4,25.9,0.0,1632417300
2021-09-23T22:45:00+05:30,2021-09-23T23:00:00+05:30,8.0,23.0,3.1,17.2,20.3,14.7,2.6,0.7,11.6,0.3,1.2,73.0,1.8,106.6,3.6,985.4,25.9,0.0,1632418200
2021-09-23T23:00:00+05:30,2021-09-23T23:15:00+05:30,12.0,24.0,4.8,16.0,20.8,13.8,2.7,0.7,12.3,0.3,1.1,72.8,1.9,104.8,3.5,985.3,25.9,0.0,1632419100
2021-09-23T23:15:00+05:30,2021-09-23T23:30:00+05:30,12.0,24.0,3.8,15.5,19.4,12.9,2.6,0.7,12.3,0.1,1.0,72.7,1.8,115.0,3.4,985.3,25.9,0.0,1632420000
2021-09-23T23:30:00+05:30,2021-09-23T23:45:00+05:30,12.0,24.0,3.6,14.5,18.2,13.4,2.1,0.7,12.0,0.2,1.0,73.0,1.4,111.5,3.5,985.1,25.7,0.0,1632420900
2021-09-23T23:45:00+05:30,2021-09-24T00:00:00+05:30,12.0,24.0,4.7,15.5,20.2,13.1,1.9,0.7,11.1,0.2,1.1,73.5,1.4,142.2,3.4,984.9,25.6,0.0,1632421800
2021-09-24T00:00:00+05:30,2021-09-24T00:15:00+05:30,7.0,12.0,2.7,15.7,18.4,13.5,2.3,0.7,10.4,0.2,1.0,75.0,1.7,146.7,3.4,984.6,25.4,0.0,1632422700
2021-09-24T00:15:00+05:30,2021-09-24T00:30:00+05:30,7.0,12.0,2.6,15.7,18.3,13.6,3.0,0.7,9.2,0.2,1.1,76.3,1.6,152.3,3.3,984.4,25.3,0.0,1632423600
2021-09-24T00:30:00+05:30,2021-09-24T00:45:00+05:30,7.0,12.0,3.8,18.4,22.2,13.5,2.3,0.7,7.6,0.2,1.0,77.2,1.6,164.4,3.3,984.3,25.1,0.0,1632424500
2021-09-24T00:45:00+05:30,2021-09-24T01:00:00+05:30,7.0,12.0,3.1,17.8,21.0,13.1,1.8,0.7,6.5,0.2,0.9,77.7,1.4,147.9,3.5,984.3,25.0,0.0,1632425400
2021-09-24T02:45:00+05:30,2021-09-24T03:00:00+05:30,8.0,24.0,3.6,21.6,25.2,13.4,3.3,0.7,5.5,0.1,1.6,74.7,1.0,56.3,3.6,984.4,25.6,0.0,1632432600
2021-09-24T03:00:00+05:30,2021-09-24T03:15:00+05:30,9.0,20.0,3.8,16.5,20.3,13.5,3.0,0.7,6.7,0.2,1.9,72.9,0.7,47.9,3.6,984.4,25.7,0.0,1632433500
2021-09-24T03:15:00+05:30,2021-09-24T03:30:00+05:30,9.0,20.0,1.0,18.0,19.0,13.2,3.7,0.6,6.6,0.2,1.7,73.0,0.9,66.0,3.6,984.5,25.5,0.0,1632434400
2021-09-24T03:30:00+05:30,2021-09-24T03:45:00+05:30,9.0,20.0,4.9,16.3,21.2,13.3,3.5,0.6,6.2,0.2,1.2,73.7,0.5,60.7,3.6,984.4,25.3,0.0,1632435300
2021-09-24T03:45:00+05:30,2021-09-24T04:00:00+05:30,9.0,20.0,4.7,17.6,22.3,12.6,3.2,0.6,5.7,0.3,1.2,73.9,0.9,42.7,3.7,984.4,25.3,0.0,1632436200
2021-09-24T04:00:00+05:30,2021-09-24T04:15:00+05:30,11.0,36.0,2.1,17.7,19.7,12.4,4.0,0.6,4.8,0.3,1.2,74.2,0.9,37.2,3.7,984.5,25.4,0.0,1632437100
2021-09-24T04:15:00+05:30,2021-09-24T04:30:00+05:30,11.0,36.0,5.1,18.6,23.7,12.0,4.6,0.6,3.9,0.3,1.5,74.0,1.1,53.9,3.6,984.6,25.4,0.0,1632438000
2021-09-24T04:30:00+05:30,2021-09-24T04:45:00+05:30,11.0,36.0,5.8,20.4,26.2,12.7,4.5,0.6,3.7,0.2,1.1,75.2,1.0,65.2,3.6,984.6,25.2,0.0,1632438900
2021-09-24T04:45:00+05:30,2021-09-24T05:00:00+05:30,11.0,36.0,4.1,21.4,25.6,12.5,4.0,0.6,3.4,0.2,0.9,76.3,1.2,58.5,3.7,984.7,25.1,0.0,1632439800
2021-09-24T05:00:00+05:30,2021-09-24T05:15:00+05:30,8.0,24.0,3.4,20.3,23.8,12.6,4.4,0.6,3.6,0.2,0.8,76.9,1.2,67.1,3.6,984.7,25.0,0.0,1632440700
2021-09-24T05:15:00+05:30,2021-09-24T05:30:00+05:30,8.0,24.0,5.4,19.7,25.1,12.1,4.9,0.6,3.3,0.2,1.0,76.7,1.1,57.4,3.6,984.7,25.0,0.0,1632441600
2021-09-24T05:30:00+05:30,2021-09-24T05:45:00+05:30,8.0,24.0,5.0,20.1,25.1,12.0,4.3,0.6,2.8,0.2,1.1,75.6,1.2,51.7,3.7,984.7,25.1,0.0,1632442500
2021-09-24T05:45:00+05:30,2021-09-24T06:00:00+05:30,8.0,24.0,2.4,20.6,23.0,11.9,4.5,0.6,2.7,0.1,0.9,75.1,0.8,29.1,3.6,984.8,25.2,0.0,1632443400
2021-09-24T06:00:00+05:30,2021-09-24T06:15:00+05:30,18.0,35.0,1.7,19.1,20.7,12.7,5.3,0.7,2.6,0.1,0.9,75.2,1.4,44.3,4.7,985.0,25.2,0.0,1632444300
2021-09-24T06:15:00+05:30,2021-09-24T06:30:00+05:30,18.0,35.0,2.8,19.9,22.7,12.6,5.4,0.7,2.4,0.1,0.8,75.7,1.0,65.4,8.3,985.0,24.9,0.0,1632445200
2021-09-24T06:30:00+05:30,2021-09-24T06:45:00+05:30,18.0,35.0,3.1,18.9,22.1,12.9,4.1,0.7,2.4,0.2,0.8,76.0,0.9,35.5,12.5,985.1,25.0,0.0,1632446100
2021-09-24T06:45:00+05:30,2021-09-24T07:00:00+05:30,18.0,35.0,6.7,19.6,26.2,13.6,4.4,0.7,2.1,0.1,0.8,75.9,0.6,57.7,16.9,985.2,25.1,0.0,1632447000
2021-09-24T07:00:00+05:30,2021-09-24T07:15:00+05:30,22.0,41.0,9.4,19.9,29.3,14.7,5.0,0.7,2.4,0.1,0.9,75.5,0.9,36.4,21.1,985.4,25.3,0.0,1632447900
2021-09-24T07:15:00+05:30,2021-09-24T07:30:00+05:30,22.0,41.0,11.3,21.4,32.7,16.0,5.2,0.8,2.5,0.2,1.0,75.2,0.4,92.7,29.1,985.4,25.5,0.0,1632448800
2021-09-24T07:30:00+05:30,2021-09-24T07:45:00+05:30,22.0,41.0,14.5,19.5,34.0,15.0,4.1,0.7,2.0,0.2,1.1,74.9,0.3,150.6,38.5,985.4,25.9,0.0,1632449700
2021-09-24T08:00:00+05:30,2021-09-24T08:15:00+05:30,24.0,55.0,15.0,21.3,36.2,13.5,2.8,0.8,2.3,0.2,1.2,72.6,1.3,145.7,61.7,985.6,26.6,0.0,1632451500
