From Date,To Date,Toluene,Temp,RH,WS,WD
29-10-2021 08:15,29-10-2021 08:30,0.6,None,70.8,0.4,261.7
29-10-2021 08:30,29-10-2021 08:45,0.5,None,65.4,0.6,247.9
29-10-2021 08:45,29-10-2021 09:00,0.5,None,62.6,0.4,287.1
29-10-2021 09:00,29-10-2021 09:15,0.6,None,58.4,0.4,251.5
29-10-2021 09:15,29-10-2021 09:30,0.6,None,55.4,0.5,308.9
29-10-2021 09:30,29-10-2021 09:45,0.8,None,51.5,0.5,317.9
29-10-2021 09:45,29-10-2021 10:00,0.8,None,49.5,0.3,327.6
29-10-2021 10:00,29-10-2021 10:15,1.1,None,48.4,0.3,316.3
29-10-2021 10:15,29-10-2021 10:30,1.1,None,46.1,0.3,314.8
29-10-2021 10:30,29-10-2021 10:45,1,None,44.7,0.3,8.9
29-10-2021 10:45,29-10-2021 11:00,1,None,43.4,0.8,357
29-10-2021 11:00,29-10-2021 11:15,1,None,43.6,0.7,358.1
29-10-2021 11:15,29-10-2021 11:30,0.9,None,43.1,1,355.9
29-10-2021 11:30,29-10-2021 11:45,1.1,None,42.9,0.8,1.3
29-10-2021 11:45,29-10-2021 12:00,1.1,None,41.8,1.1,359.8
29-10-2021 12:00,29-10-2021 12:15,1.1,None,41,1.2,1
29-10-2021 12:15,29-10-2021 12:30,1.5,None,40.8,1.3,358.4
29-10-2021 12:30,29-10-2021 12:45,1.9,None,39.7,1.1,6.4
29-10-2021 12:45,29-10-2021 13:00,2.1,None,38.4,1.3,359.6
29-10-2021 13:00,29-10-2021 13:15,1.3,None,38.6,1.4,358.2
29-10-2021 13:15,29-10-2021 13:30,1,None,37.9,1.2,359.4
29-10-2021 13:30,29-10-2021 13:45,0.8,None,36,1,3
29-10-2021 13:45,29-10-2021 14:00,0.9,None,35.8,0.9,353.4
29-10-2021 14:00,29-10-2021 14:15,0.6,None,35.9,1.2,354.3
29-10-2021 14:15,29-10-2021 14:30,0.5,None,36,0.9,3.3
29-10-2021 14:30,29-10-2021 14:45,0.4,None,36.6,0.5,24.6
29-10-2021 14:45,29-10-2021 15:00,0.7,None,37,0.7,2.7
29-10-2021 15:00,29-10-2021 15:15,0.5,None,36.9,0.7,357.9
29-10-2021 15:15,29-10-2021 15:30,0.6,None,37.2,0.8,353.2
29-10-2021 15:30,29-10-2021 15:45,0.6,None,37.6,0.9,358.9
29-10-2021 15:45,29-10-2021 16:00,0.5,None,38.2,0.5,357.3
29-10-2021 16:00,29-10-2021 16:15,0.5,None,40.3,0.9,358.2
29-10-2021 16:15,29-10-2021 16:30,0.5,None,40.4,1.6,349
29-10-2021 16:30,29-10-2021 16:45,0.6,None,41,1.4,353
29-10-2021 16:45,29-10-2021 17:00,0.4,None,42.1,1.3,351.6
29-10-2021 17:00,29-10-2021 17:15,0.3,None,45.1,0.7,339
29-10-2021 17:15,29-10-2021 17:30,0.2,None,50,0.8,337.2
29-10-2021 17:30,29-10-2021 17:45,0.2,None,54.1,0.7,327.6
29-10-2021 17:45,29-10-2021 18:00,0.2,None,56.4,1,341.9
29-10-2021 18:00,29-10-2021 18:15,0.2,None,57.3,0.9,343.4
29-10-2021 18:15,29-10-2021 18:30,0.2,None,59.5,0.9,339.7
29-10-2021 18:30,29-10-2021 18:45,0.3,None,61.7,1.1,336.5
29-10-2021 18:45,29-10-2021 19:00,0.4,None,63.7,1.1,341.3
29-10-2021 19:00,29-10-2021 19:15,0.4,None,63.2,1,342.9
29-10-2021 19:15,29-10-2021 19:30,0.4,None,64.2,0.9,353
29-10-2021 19:30,29-10-2021 19:45,0.7,None,65.7,0.9,342.5
29-10-2021 19:45,29-10-2021 20:00,0.8,None,67.1,0.9,343.1
29-10-2021 20:00,29-10-2021 20:15,0.7,None,67.5,0.6,336.6
29-10-2021 20:15,29-10-2021 20:30,0.8,None,70.4,0.6,344.5
29-10-2021 20:30,29-10-2021 20:45,1.2,None,71.9,0.6,344.3
29-10-2021 20:45,29-10-2021 21:00,1.1,None,74.3,0.7,351.7
29-10-2021 21:00,29-10-2021 21:15,1.1,None,74.8,0.7,343.2
29-10-2021 21:15,29-10-2021 21:30,1.1,None,76.5,0.5,312.1
29-10-2021 21:30,29-10-2021 21:45,1,None,75,0.3,285.8
29-10-2021 21:45,29-10-2021 22:00,0.9,None,74.5,0.4,353.6
29-10-2021 22:00,29-10-2021 22:15,1,None,77.1,0.4,205.6
29-10-2021 22:15,29-10-2021 22:30,1,None,78,0.1,310.9
29-10-2021 22:30,29-10-2021 22:45,0.9,None,79,0.3,193.2
29-10-2021 22:45,29-10-2021 23:00,0.8,None,78.7,0.6,338.7
29-10-2021 23:00,29-10-2021 23:15,0.9,None,79.2,0.2,215.9
29-10-2021 23:15,29-10-2021 23:30,0.8,None,82.5,0.5,162.7
29-10-2021 23:30,29-10-2021 23:45,0.8,None,83.6,0.6,193.5
29-10-2021 23:45,30-10-2021 00:00,0.9,None,83.8,0.5,310.2
30-10-2021 00:00,30-10-2021 00:15,1,None,83.6,0.5,357.3
30-10-2021 00:15,30-10-2021 00:30,0.9,None,83.5,0.3,160.2
30-10-2021 00:30,30-10-2021 00:45,0.8,None,83.7,0.5,202.1
30-10-2021 00:45,30-10-2021 01:00,0.7,None,83.6,0.7,203.8
30-10-2021 01:00,30-10-2021 01:15,0.9,None,83.8,0.7,204.6
30-10-2021 01:15,30-10-2021 01:30,0.9,None,83.9,0.6,196.8
30-10-2021 01:30,30-10-2021 01:45,0.7,None,83.9,0.6,200.3
30-10-2021 01:45,30-10-2021 02:00,0.6,None,83.9,0.9,204.3
30-10-2021 02:00,30-10-2021 02:15,0.7,None,83.9,0.7,235.6
30-10-2021 02:15,30-10-2021 02:30,0.6,None,83.7,0.8,233
30-10-2021 02:30,30-10-2021 02:45,0.6,None,83.9,0.6,257.8
30-10-2021 02:45,30-10-2021 03:00,0.4,None,83.5,0.7,284.9
30-10-2021 03:00,30-10-2021 03:15,0.5,None,83.7,0.6,287.8
30-10-2021 03:15,30-10-2021 03:30,0.5,None,83.8,0.7,271.1
30-10-2021 03:30,30-10-2021 03:45,0.4,None,83.8,0.7,257.6
30-10-2021 03:45,30-10-2021 04:00,0.5,None,83.3,0.8,259.6
30-10-2021 04:00,30-10-2021 04:15,0.5,None,82.7,0.7,236
30-10-2021 04:15,30-10-2021 04:30,0.4,None,82.6,0.5,280.4
30-10-2021 04:30,30-10-2021 04:45,0.5,None,83.8,0.7,272.1
30-10-2021 04:45,30-10-2021 05:00,0.4,None,87,0.7,213.7
30-10-2021 05:00,30-10-2021 05:15,0.4,None,87,0.7,209.2
30-10-2021 05:15,30-10-2021 05:30,0.5,None,87,1,250.6
30-10-2021 05:30,30-10-2021 05:45,0.5,None,87,0.8,219
30-10-2021 05:45,30-10-2021 06:00,0.5,None,87,0.9,257.4
30-10-2021 06:00,30-10-2021 06:15,0.4,None,87,0.9,271.3
30-10-2021 06:15,30-10-2021 06:30,0.5,None,87,1.6,153.3
30-10-2021 06:30,30-10-2021 06:45,0.5,None,87,5.7,137.7
30-10-2021 06:45,30-10-2021 07:00,0.5,None,87,7.2,136.4
30-10-2021 07:00,30-10-2021 07:15,0.5,None,87,4.4,140.1
30-10-2021 07:15,30-10-2021 07:30,0.5,None,86.2,0.9,256.9
30-10-2021 07:30,30-10-2021 07:45,0.5,None,83.5,0.7,245.3
30-10-2021 07:45,30-10-2021 08:00,0.6,None,80.6,0.5,250.2
30-10-2021 08:00,30-10-2021 08:15,0.6,None,75,0.8,229.7
30-10-2021 08:15,30-10-2021 08:30,0.5,None,69.5,0.7,241.1
30-10-2021 08:30,30-10-2021 08:45,0.5,None,64.6,4.3,138.9
30-10-2021 08:45,30-10-2021 09:00,0.6,None,61.2,7,136.4
30-10-2021 09:00,30-10-2021 09:15,0.5,None,59,6.6,136.5
30-10-2021 09:15,30-10-2021 09:30,0.5,None,56.8,6.5,137.6
30-10-2021 09:30,30-10-2021 09:45,0.8,None,53.8,0.4,263
30-10-2021 09:45,30-10-2021 10:00,0.6,None,50.1,0.6,301.7
30-10-2021 10:00,30-10-2021 10:15,0.5,None,46.1,0.8,305
30-10-2021 10:15,30-10-2021 10:30,0.6,None,44.9,0.9,309.6
30-10-2021 10:30,30-10-2021 10:45,0.4,None,43.1,1.3,323
30-10-2021 10:45,30-10-2021 11:00,0.5,None,43.1,1.2,332.3
30-10-2021 11:00,30-10-2021 11:15,0.4,None,42.4,1.1,340.2
30-10-2021 11:15,30-10-2021 11:30,0.3,None,41.7,1.1,324.9
30-10-2021 11:30,30-10-2021 11:45,0.5,None,40.2,1.4,345.1
30-10-2021 11:45,30-10-2021 12:00,0.4,None,39.7,1.8,350.9
30-10-2021 12:00,30-10-2021 12:15,0.3,None,39,1.6,345.9
30-10-2021 12:15,30-10-2021 12:30,0.3,None,38.1,2,348.1
30-10-2021 12:30,30-10-2021 12:45,0.4,None,35.1,2.4,352
30-10-2021 12:45,30-10-2021 13:00,0.5,None,34.6,2.1,350.7
30-10-2021 13:00,30-10-2021 13:15,0.3,None,33.6,1.8,358.8
30-10-2021 13:15,30-10-2021 13:30,0.3,None,33.3,1.8,356.1
30-10-2021 13:30,30-10-2021 13:45,0.2,None,33.9,2,355.3
30-10-2021 13:45,30-10-2021 14:00,0.3,None,34.8,2.1,354.9
30-10-2021 14:00,30-10-2021 14:15,0.3,None,36.3,1.8,352.5
30-10-2021 14:15,30-10-2021 14:30,0.4,None,35.1,2.1,352.1
30-10-2021 14:30,30-10-2021 14:45,0.2,None,35.3,2.2,350
30-10-2021 14:45,30-10-2021 15:00,0.2,None,35.4,2.2,351.7
30-10-2021 15:00,30-10-2021 15:15,0.2,None,35.7,2.2,352.6
30-10-2021 15:15,30-10-2021 15:30,0.2,None,35.8,2.1,347.9
30-10-2021 15:30,30-10-2021 15:45,0.2,None,36.6,1.9,350.9
30-10-2021 15:45,30-10-2021 16:00,0.1,None,36.3,1.7,359.9
30-10-2021 16:00,30-10-2021 16:15,0.1,None,36.7,1.7,357.3
30-10-2021 16:15,30-10-2021 16:30,0.2,None,37,1.7,1.5
30-10-2021 16:30,30-10-2021 16:45,0.1,None,37.9,1.4,357.5
30-10-2021 16:45,30-10-2021 17:00,0.1,None,39.6,1.4,354.9
30-10-2021 17:00,30-10-2021 17:15,0.2,None,42.9,1,343
30-10-2021 17:15,30-10-2021 17:30,0.1,None,47.2,0.7,320.8
30-10-2021 17:30,30-10-2021 17:45,0.1,None,50.3,0.7,325.1
30-10-2021 17:45,30-10-2021 18:00,0.1,None,53.4,0.9,332.7
30-10-2021 18:00,30-10-2021 18:15,0.2,None,55.5,0.8,337.2
30-10-2021 18:15,30-10-2021 18:30,0.2,None,57.1,0.5,308.9
30-10-2021 18:30,30-10-2021 18:45,0.2,None,57.5,0.4,312.4
30-10-2021 18:45,30-10-2021 19:00,0.3,None,58.9,0.6,322
30-10-2021 19:00,30-10-2021 19:15,0.5,None,60.3,0.8,332.3
30-10-2021 19:15,30-10-2021 19:30,0.6,None,61.7,0.5,314.3
30-10-2021 19:30,30-10-2021 19:45,0.6,None,63.4,0.4,276.2
30-10-2021 19:45,30-10-2021 20:00,0.7,None,65.9,0.5,286.4
30-10-2021 20:00,30-10-2021 20:15,0.8,None,67,0.5,276.6
30-10-2021 20:15,30-10-2021 20:30,0.8,None,68.1,0.5,314.5
30-10-2021 20:30,30-10-2021 20:45,0.6,None,69.5,0.7,331.5
30-10-2021 20:45,30-10-2021 21:00,0.6,None,72.8,0.8,335.3
30-10-2021 21:00,30-10-2021 21:15,0.7,None,71.2,0.5,306
30-10-2021 21:15,30-10-2021 21:30,0.6,None,71.3,0.4,247.7
30-10-2021 21:30,30-10-2021 21:45,0.6,None,73.4,0.6,240.8
30-10-2021 21:45,30-10-2021 22:00,0.6,None,75.6,0.6,281.3
30-10-2021 22:00,30-10-2021 22:15,0.7,None,75.6,0.6,304.8
30-10-2021 22:15,30-10-2021 22:30,0.6,None,74.6,0.5,304.2
30-10-2021 22:30,30-10-2021 22:45,0.7,None,74.8,0.6,316.5
30-10-2021 22:45,30-10-2021 23:00,0.7,None,75.1,0.6,322.1
30-10-2021 23:00,30-10-2021 23:15,0.5,None,74.2,0.7,331.1
30-10-2021 23:15,30-10-2021 23:30,0.6,None,73,0.6,329.7
30-10-2021 23:30,30-10-2021 23:45,0.6,None,73.1,0.4,266.1
30-10-2021 23:45,31-10-2021 00:00,0.5,None,74.7,0.5,307.5
31-10-2021 00:00,31-10-2021 00:15,0.5,None,75.4,0.4,293.3
31-10-2021 00:15,31-10-2021 00:30,0.5,None,75.7,0.5,238.9
31-10-2021 00:30,31-10-2021 00:45,0.5,None,76.7,0.6,203.7
31-10-2021 00:45,31-10-2021 01:00,0.4,None,77.8,0.7,215.7
31-10-2021 01:00,31-10-2021 01:15,0.4,None,78.3,0.7,209.6
31-10-2021 01:15,31-10-2021 01:30,0.5,None,78.9,0.8,233.2
31-10-2021 01:30,31-10-2021 01:45,0.5,None,78.4,0.7,242.6
31-10-2021 01:45,31-10-2021 02:00,0.5,None,78.3,0.6,267.5
31-10-2021 02:00,31-10-2021 02:15,0.5,None,78,0.2,227.9
31-10-2021 02:15,31-10-2021 02:30,0.5,None,77.7,3.7,136.8
31-10-2021 02:30,31-10-2021 02:45,0.5,None,78.1,7.1,136.2
31-10-2021 02:45,31-10-2021 03:00,0.5,None,78.5,7.4,136.3
31-10-2021 03:00,31-10-2021 03:15,0.5,None,78.6,7.4,136.3
31-10-2021 03:15,31-10-2021 03:30,0.4,None,78.1,7.4,136.3
31-10-2021 03:30,31-10-2021 03:45,0.5,None,78.3,7.4,136.3
31-10-2021 03:45,31-10-2021 04:00,0.4,None,78.5,7.4,136.3
31-10-2021 04:00,31-10-2021 04:15,0.4,None,78.7,7.4,136.3
31-10-2021 04:15,31-10-2021 04:30,0.3,None,78.8,7.4,136.3
31-10-2021 04:30,31-10-2021 04:45,0.3,None,78.5,7.4,136.3
31-10-2021 04:45,31-10-2021 05:00,0.5,None,77.9,7.4,136.3
31-10-2021 05:00,31-10-2021 05:15,0.3,None,78.5,7.4,136.3
31-10-2021 05:15,31-10-2021 05:30,0.5,None,79,7.4,136.3
31-10-2021 05:30,31-10-2021 05:45,0.5,None,80.1,7.4,136.2
31-10-2021 05:45,31-10-2021 06:00,0.4,None,79.5,7.4,136.3
31-10-2021 06:00,31-10-2021 06:15,0.4,None,80.5,7.4,136.3
31-10-2021 06:15,31-10-2021 06:30,0.4,None,83.2,7.4,136.3
31-10-2021 06:30,31-10-2021 06:45,0.5,None,83.5,7.4,136.2
31-10-2021 06:45,31-10-2021 07:00,0.6,None,83.8,7.4,136.3
31-10-2021 07:00,31-10-2021 07:15,0.5,None,83.2,7.4,136.2
31-10-2021 07:15,31-10-2021 07:30,0.4,None,79.7,7.4,136.3
31-10-2021 07:30,31-10-2021 07:45,0.3,None,76,2.6,138.4
31-10-2021 07:45,31-10-2021 08:00,0.4,None,74.7,0.3,304.5
31-10-2021 08:00,31-10-2021 08:15,0.3,None,71.7,0.9,153.8
31-10-2021 08:15,31-10-2021 08:30,0.4,None,65.4,6.7,136.3
31-10-2021 08:30,31-10-2021 08:45,0.4,None,61.5,7.4,136.3
31-10-2021 08:45,31-10-2021 09:00,0.5,None,57.9,7.2,136.1
31-10-2021 09:00,31-10-2021 09:15,0.5,None,55.6,7.4,136.3
31-10-2021 09:15,31-10-2021 09:30,0.4,None,53.2,3.9,137.3
31-10-2021 09:30,31-10-2021 09:45,0.4,None,50.4,5,138
31-10-2021 09:45,31-10-2021 10:00,0.5,None,48.7,1.3,135.4
31-10-2021 10:00,31-10-2021 10:15,0.4,None,46,0.3,216.7
31-10-2021 10:15,31-10-2021 10:30,0.3,None,44.4,2,146.6
31-10-2021 10:30,31-10-2021 10:45,0.3,None,43.4,1.3,150.9
31-10-2021 10:45,31-10-2021 11:00,0.3,None,41.8,0.7,149.1
31-10-2021 11:00,31-10-2021 11:15,0.3,None,40.2,0.2,287.2
31-10-2021 11:15,31-10-2021 11:30,0.2,None,39.7,1.1,330.7
31-10-2021 11:30,31-10-2021 11:45,0.2,None,40.3,1.5,344.2
31-10-2021 11:45,31-10-2021 12:00,0.2,None,39.9,1.3,321.3
31-10-2021 12:00,31-10-2021 12:15,0.2,None,37.6,1.3,305.6
31-10-2021 12:15,31-10-2021 12:30,0.1,None,37.5,1.3,309.7
31-10-2021 12:30,31-10-2021 12:45,0.2,None,37.3,0.5,299.1
31-10-2021 12:45,31-10-2021 13:00,0.2,None,36.6,1.6,348.8
31-10-2021 13:00,31-10-2021 13:15,0.2,None,38.3,0.7,4.6
31-10-2021 13:15,31-10-2021 13:30,0.1,None,38.6,0.8,346.3
31-10-2021 13:30,31-10-2021 13:45,0.2,None,37.5,0.8,6
31-10-2021 13:45,31-10-2021 14:00,0.1,None,37.4,0.8,10.3
31-10-2021 14:00,31-10-2021 14:15,0.1,None,37.6,0.4,30.5
31-10-2021 14:15,31-10-2021 14:30,0.1,None,38.3,0.8,323.9
31-10-2021 14:30,31-10-2021 14:45,0.1,None,38.2,0.6,346.8
31-10-2021 14:45,31-10-2021 15:00,0.1,None,37.5,0.9,334.3
31-10-2021 15:00,31-10-2021 15:15,0.1,None,38.2,0.6,9.3
31-10-2021 15:15,31-10-2021 15:30,0.1,None,37.9,0.9,347.9
31-10-2021 15:30,31-10-2021 15:45,0.1,None,37,0.9,359.9
31-10-2021 15:45,31-10-2021 16:00,0.1,None,37.7,0.7,69.9
31-10-2021 16:00,31-10-2021 16:15,0.3,None,38.2,0.6,1.5
31-10-2021 16:15,31-10-2021 16:30,0.1,None,37.9,0.6,54.8
31-10-2021 16:30,31-10-2021 16:45,0.2,None,38.7,0.6,20.2
31-10-2021 16:45,31-10-2021 17:00,0.1,None,41.5,0.8,6.1
31-10-2021 17:00,31-10-2021 17:15,0.2,None,45.2,0.6,8.1
31-10-2021 17:15,31-10-2021 17:30,0.3,None,49.4,0.7,21.5
31-10-2021 17:30,31-10-2021 17:45,0.3,None,52.4,0.7,16.7
31-10-2021 17:45,31-10-2021 18:00,0.4,None,55.7,0.9,17.7
31-10-2021 18:00,31-10-2021 18:15,0.4,None,58.5,0.6,16.1
31-10-2021 18:15,31-10-2021 18:30,0.3,None,59.7,0.5,12
31-10-2021 18:30,31-10-2021 18:45,0.3,None,61.4,2,134.8
31-10-2021 18:45,31-10-2021 19:00,0.5,None,62.5,1.7,134.1
31-10-2021 19:00,31-10-2021 19:15,0.3,None,64.9,5.3,136.3
31-10-2021 19:15,31-10-2021 19:30,0.3,None,66.9,7.4,136.3
31-10-2021 19:30,31-10-2021 19:45,0.6,None,68.8,7.4,136.3
31-10-2021 19:45,31-10-2021 20:00,0.7,None,69.5,7,136
31-10-2021 20:00,31-10-2021 20:15,0.7,None,72,1.6,153.5
31-10-2021 20:15,31-10-2021 20:30,0.8,None,74.2,0.6,180.2
31-10-2021 20:30,31-10-2021 20:45,0.8,None,75.8,0.9,162.6
31-10-2021 20:45,31-10-2021 21:00,0.7,None,75.7,0.6,177
31-10-2021 21:00,31-10-2021 21:15,0.7,None,76.7,0.5,194.6
31-10-2021 21:15,31-10-2021 21:30,1,None,76.9,0.4,183.3
31-10-2021 21:30,31-10-2021 21:45,0.8,None,76.4,0.4,180.4
31-10-2021 21:45,31-10-2021 22:00,0.7,None,76.9,0.4,179.5
31-10-2021 22:00,31-10-2021 22:15,0.6,None,77.8,0.5,179.3
31-10-2021 22:15,31-10-2021 22:30,0.7,None,78.8,0.6,178.3
31-10-2021 22:30,31-10-2021 22:45,0.7,None,79.2,0.4,184.2
31-10-2021 22:45,31-10-2021 23:00,0.8,None,81.1,0.4,139.1
31-10-2021 23:00,31-10-2021 23:15,0.7,None,83.7,1.7,126.3
31-10-2021 23:15,31-10-2021 23:30,0.9,None,83.2,0.4,161.7
31-10-2021 23:30,31-10-2021 23:45,0.8,None,83.6,0.6,201.2
31-10-2021 23:45,01-11-2021 00:00,1,None,84,0.7,208.9
01-11-2021 00:00,01-11-2021 00:15,0.9,None,83.5,0.6,207.8
01-11-2021 00:15,01-11-2021 00:30,0.9,None,82.6,0.4,224.7
01-11-2021 00:30,01-11-2021 00:45,1.2,None,84.9,0.1,333.4
01-11-2021 00:45,01-11-2021 01:00,1.9,None,87.1,5.5,135.4
01-11-2021 01:00,01-11-2021 01:15,1.8,None,87.1,6,136.2
01-11-2021 01:15,01-11-2021 01:30,1.5,None,87.1,7.4,136.4
01-11-2021 01:30,01-11-2021 01:45,1.4,None,87.1,7.3,136.4
01-11-2021 01:45,01-11-2021 02:00,1.3,None,87.1,7.4,136.2
01-11-2021 02:00,01-11-2021 02:15,1.5,None,87.1,7.4,136.3
01-11-2021 02:15,01-11-2021 02:30,2.3,None,87.1,7.4,136.2
01-11-2021 02:30,01-11-2021 02:45,2.9,None,87.1,7.4,136.3
01-11-2021 02:45,01-11-2021 03:00,2.4,None,87.1,7.4,136.2
01-11-2021 03:00,01-11-2021 03:15,2.8,None,87.1,7.4,136.3
01-11-2021 03:15,01-11-2021 03:30,2.6,None,87.1,7.4,136.3
01-11-2021 03:30,01-11-2021 03:45,2.6,None,87.1,7.4,136.3
01-11-2021 03:45,01-11-2021 04:00,2.9,None,87.1,7.4,136.2
01-11-2021 04:00,01-11-2021 04:15,3.3,None,83.6,7.4,136.3
01-11-2021 04:15,01-11-2021 04:30,3.6,None,82.5,7.4,136.3
01-11-2021 04:30,01-11-2021 04:45,4.2,None,83.3,7.4,136.2
01-11-2021 04:45,01-11-2021 05:00,4.5,None,83.3,7.4,136.3
01-11-2021 05:00,01-11-2021 05:15,4.5,None,83.4,7.4,136.2
01-11-2021 05:15,01-11-2021 05:30,5.1,None,83.3,7.4,136.3
01-11-2021 05:30,01-11-2021 05:45,5.2,None,83.1,7.4,136.3
01-11-2021 05:45,01-11-2021 06:00,4.8,None,82.8,7.4,136.2
01-11-2021 06:00,01-11-2021 06:15,4.5,None,83.2,7.4,136.3
01-11-2021 06:15,01-11-2021 06:30,4.8,None,83.1,7.4,136.3
01-11-2021 06:30,01-11-2021 06:45,4.7,None,82.7,7.4,136.3
01-11-2021 06:45,01-11-2021 07:00,4.9,None,82.5,7.4,136.2
01-11-2021 07:00,01-11-2021 07:15,5.7,None,83,7.4,136.3
01-11-2021 07:15,01-11-2021 07:30,5.6,None,83.4,7.3,136.2
01-11-2021 07:30,01-11-2021 07:45,5,None,81.2,3.5,132.4
01-11-2021 07:45,01-11-2021 08:00,5.1,None,77.3,6,135.5
01-11-2021 08:00,01-11-2021 08:15,5,None,72.6,7.2,136.4
01-11-2021 08:15,01-11-2021 08:30,4.5,None,67.2,7.4,136.3
01-11-2021 08:30,01-11-2021 08:45,3.8,None,63.2,7.4,136.3
01-11-2021 08:45,01-11-2021 09:00,3.5,None,56.8,7.1,136.8
01-11-2021 09:00,01-11-2021 09:15,3.3,None,52.3,7,136.6
01-11-2021 09:15,01-11-2021 09:30,3,None,47.4,7.1,136.6
01-11-2021 09:30,01-11-2021 09:45,2.9,None,44,6.8,137.1
01-11-2021 09:45,01-11-2021 10:00,2.7,None,41,5.9,141.5
01-11-2021 10:00,01-11-2021 10:15,1.9,None,39.1,5.9,141
01-11-2021 10:15,01-11-2021 10:30,1.8,None,38.2,5.4,142.2
01-11-2021 10:30,01-11-2021 10:45,1.8,None,36.2,4.3,153.9
01-11-2021 10:45,01-11-2021 11:00,2,None,35.3,4.5,151.3
01-11-2021 11:00,01-11-2021 11:15,1.5,None,34.3,4.1,161.1
01-11-2021 11:15,01-11-2021 11:30,1.2,None,34,4.7,151.5
01-11-2021 11:30,01-11-2021 11:45,0.8,None,33.2,3.8,162.1
01-11-2021 11:45,01-11-2021 12:00,0.6,None,33.5,3.8,154.1
01-11-2021 12:00,01-11-2021 12:15,0.6,None,33.1,3.4,156.6
01-11-2021 12:15,01-11-2021 12:30,0.6,None,33.5,3.6,153.2
01-11-2021 12:30,01-11-2021 12:45,0.6,None,33.2,3.8,148.7
01-11-2021 12:45,01-11-2021 13:00,0.6,None,32.8,5.1,144
01-11-2021 13:00,01-11-2021 13:15,0.5,None,32.5,5.7,141
01-11-2021 13:15,01-11-2021 13:30,0.6,None,32.1,5.3,141.5
01-11-2021 13:30,01-11-2021 13:45,0.6,None,31.6,4.4,144.9
01-11-2021 13:45,01-11-2021 14:00,0.6,None,32.4,3.3,146.5
01-11-2021 14:00,01-11-2021 14:15,0.5,None,32.2,4.7,143
01-11-2021 14:15,01-11-2021 14:30,0.5,None,31.4,3.7,142.6
01-11-2021 14:30,01-11-2021 14:45,0.3,None,32.1,1.5,157.5
01-11-2021 14:45,01-11-2021 15:00,0.4,None,32.1,1.9,173.7
01-11-2021 15:00,01-11-2021 15:15,0.3,None,33,1.8,171.5
01-11-2021 15:15,01-11-2021 15:30,0.3,None,34.4,1.7,157.3
01-11-2021 15:30,01-11-2021 15:45,0.4,None,34.4,2.1,164.3
01-11-2021 15:45,01-11-2021 16:00,0.5,None,35.6,1.5,150.8
01-11-2021 16:00,01-11-2021 16:15,0.4,None,37,1.3,130.8
01-11-2021 16:15,01-11-2021 16:30,0.5,None,38.4,1.5,134.2
01-11-2021 16:30,01-11-2021 16:45,0.4,None,39.3,1.4,130.7
01-11-2021 16:45,01-11-2021 17:00,0.4,None,40.4,1.4,121.9
01-11-2021 17:00,01-11-2021 17:15,0.5,None,41.8,1.5,121.4
01-11-2021 17:15,01-11-2021 17:30,0.5,None,43,1.5,125.3
01-11-2021 17:30,01-11-2021 17:45,0.9,None,44.5,1.5,131
01-11-2021 17:45,01-11-2021 18:00,1,None,46,2.2,135.1
01-11-2021 18:00,01-11-2021 18:15,1.3,None,47.3,3.1,133.8
01-11-2021 18:15,01-11-2021 18:30,1.4,None,47.7,4.5,133.6
01-11-2021 18:30,01-11-2021 18:45,1.5,None,48.4,2.8,129.5
01-11-2021 18:45,01-11-2021 19:00,1.6,None,48.8,3.3,132.7
01-11-2021 19:00,01-11-2021 19:15,1.8,None,49.2,2.9,132.7
01-11-2021 19:15,01-11-2021 19:30,2.1,None,49.6,2.7,133
01-11-2021 19:30,01-11-2021 19:45,2.2,None,50.4,2.7,134.8
01-11-2021 19:45,01-11-2021 20:00,2.4,None,51.1,2.4,131.8
01-11-2021 20:00,01-11-2021 20:15,2.4,None,51,2.4,135.1
01-11-2021 20:15,01-11-2021 20:30,2.4,None,51.7,2.7,133.5
01-11-2021 20:30,01-11-2021 20:45,2.3,None,52.6,2.2,126.1
01-11-2021 20:45,01-11-2021 21:00,2.2,None,53.1,2,125.7
01-11-2021 21:00,01-11-2021 21:15,2.2,None,53.2,1.9,132.7
01-11-2021 21:15,01-11-2021 21:30,2.3,None,53.6,1.8,140.1
01-11-2021 21:30,01-11-2021 21:45,2.4,None,53.7,3.7,137.2
01-11-2021 21:45,01-11-2021 22:00,2.4,None,53.4,6.7,136.1
01-11-2021 22:00,01-11-2021 22:15,2.6,None,54,3.5,136.7
01-11-2021 22:15,01-11-2021 22:30,2.6,None,54.4,2.6,131.7
01-11-2021 22:30,01-11-2021 22:45,2.6,None,54.5,5.9,136.8
01-11-2021 22:45,01-11-2021 23:00,2.6,None,54.5,7.4,136.2
01-11-2021 23:00,01-11-2021 23:15,2.6,None,54.9,7.4,136.2
01-11-2021 23:15,01-11-2021 23:30,2.7,None,55.5,7.4,136.3
01-11-2021 23:30,01-11-2021 23:45,2.6,None,57.4,3.5,135.9
01-11-2021 23:45,02-11-2021 00:00,2.6,None,58,4.7,133.2
02-11-2021 00:00,02-11-2021 00:15,2.5,None,59.7,7.4,136.3
02-11-2021 00:15,02-11-2021 00:30,2.5,None,58.9,5.6,135.7
02-11-2021 00:30,02-11-2021 00:45,2.4,None,59.4,4.3,133.9
