From Date,To Date,SR,BP,VWS,AT,RF
15-10-2021 22:30,15-10-2021 22:45,3.2,982.1,None,20.8,0
15-10-2021 22:45,15-10-2021 23:00,3.3,982,None,20.7,0
15-10-2021 23:00,15-10-2021 23:15,3.2,981.9,None,20.6,0
15-10-2021 23:15,15-10-2021 23:30,3,981.9,None,20.5,0
15-10-2021 23:30,15-10-2021 23:45,2.9,981.8,None,20.2,0
15-10-2021 23:45,16-10-2021 00:00,2.8,981.8,None,20.5,0
16-10-2021 00:00,16-10-2021 00:15,2.9,982,None,20.9,0
16-10-2021 00:15,16-10-2021 00:30,2.9,981.9,None,21.2,0
16-10-2021 00:30,16-10-2021 00:45,2.9,981.8,None,21,0
16-10-2021 00:45,16-10-2021 01:00,3,981.8,None,20.6,0
16-10-2021 01:00,16-10-2021 01:15,3,981.8,None,20.5,0
16-10-2021 01:15,16-10-2021 01:30,3,981.9,None,20.2,0
16-10-2021 01:30,16-10-2021 01:45,3.1,981.8,None,20.1,0
16-10-2021 01:45,16-10-2021 02:00,2.9,981.7,None,20.1,0
16-10-2021 02:00,16-10-2021 02:15,2.8,981.7,None,20,0
16-10-2021 02:15,16-10-2021 02:30,2.8,981.6,None,20,0
16-10-2021 02:30,16-10-2021 02:45,2.9,981.6,None,19.7,0
16-10-2021 02:45,16-10-2021 03:00,3.2,981.7,None,19.7,0
16-10-2021 03:00,16-10-2021 03:15,3.2,981.8,None,19.5,0
16-10-2021 03:15,16-10-2021 03:30,3.1,981.7,None,19.4,0
16-10-2021 03:30,16-10-2021 03:45,3.2,981.7,None,19.5,0
16-10-2021 03:45,16-10-2021 04:00,3.2,981.7,None,19.3,0
16-10-2021 04:00,16-10-2021 04:15,3.2,981.7,None,19.2,0
16-10-2021 04:15,16-10-2021 04:30,3.2,981.9,None,19.2,0
16-10-2021 04:30,16-10-2021 04:45,3.3,982,None,19.2,0
16-10-2021 04:45,16-10-2021 05:00,3.3,982.1,None,18.9,0
16-10-2021 05:00,16-10-2021 05:15,3.2,982.2,None,19,0
16-10-2021 05:15,16-10-2021 05:30,3.1,982.4,None,19.1,0
16-10-2021 05:30,16-10-2021 05:45,3,982.5,None,19.2,0
16-10-2021 05:45,16-10-2021 06:00,3,982.6,None,19.2,0
16-10-2021 06:00,16-10-2021 06:15,3.2,982.8,None,19.4,0
16-10-2021 06:15,16-10-2021 06:30,5,983,None,19.3,0
16-10-2021 06:30,16-10-2021 06:45,10.1,983.2,None,19.1,0
16-10-2021 06:45,16-10-2021 07:00,18.6,983.4,None,19.2,0
16-10-2021 07:00,16-10-2021 07:15,28.4,983.6,None,19.7,0
16-10-2021 07:15,16-10-2021 07:30,39.1,983.7,None,20.2,0
16-10-2021 07:30,16-10-2021 07:45,49.9,983.8,None,21,0
16-10-2021 07:45,16-10-2021 08:00,59.9,984,None,22.3,0
16-10-2021 08:00,16-10-2021 08:15,71,984.2,None,23.5,0
16-10-2021 08:15,16-10-2021 08:30,82.1,984.4,None,24.4,0
16-10-2021 08:30,16-10-2021 08:45,108.6,984.6,None,25.3,0
16-10-2021 08:45,16-10-2021 09:00,199.4,984.8,None,26.1,0
16-10-2021 09:00,16-10-2021 09:15,331.1,984.9,None,27.6,0
16-10-2021 09:15,16-10-2021 09:30,375.9,985,None,28.6,0
16-10-2021 09:30,16-10-2021 09:45,407.7,985.1,None,29.4,0
16-10-2021 09:45,16-10-2021 10:00,433.1,985,None,30.6,0
16-10-2021 10:00,16-10-2021 10:15,342,985.1,None,30.9,0
16-10-2021 10:15,16-10-2021 10:30,497.1,985.1,None,32,0
16-10-2021 10:30,16-10-2021 10:45,514.1,985.2,None,32.7,0
16-10-2021 10:45,16-10-2021 11:00,552.1,985.2,None,33.9,0
16-10-2021 11:00,16-10-2021 11:15,575.7,985.1,None,34,0
16-10-2021 11:15,16-10-2021 11:30,615.3,985,None,35,0
16-10-2021 11:30,16-10-2021 11:45,617.7,984.7,None,35.2,0
16-10-2021 11:45,16-10-2021 12:00,622.3,984.5,None,35.6,0
16-10-2021 12:00,16-10-2021 12:15,629.7,984.3,None,35.8,0
16-10-2021 12:15,16-10-2021 12:30,611.5,984,None,35.4,0
16-10-2021 12:30,16-10-2021 12:45,602.3,983.7,None,36,0
16-10-2021 12:45,16-10-2021 13:00,601.2,983.3,None,36.1,0
16-10-2021 13:00,16-10-2021 13:15,590.7,983.1,None,36.1,0
16-10-2021 13:15,16-10-2021 13:30,575.6,982.8,None,35.5,0
16-10-2021 13:30,16-10-2021 13:45,474.9,982.6,None,36.4,0
16-10-2021 13:45,16-10-2021 14:00,285.3,982.4,None,36,0
16-10-2021 14:00,16-10-2021 14:15,456.9,982.3,None,35.8,0
16-10-2021 14:15,16-10-2021 14:30,444.5,982.1,None,35.6,0
16-10-2021 14:30,16-10-2021 14:45,298.1,982,None,35,0
16-10-2021 14:45,16-10-2021 15:00,125.3,981.8,None,34.4,0
16-10-2021 15:00,16-10-2021 15:15,109.2,981.7,None,34.2,0
16-10-2021 15:15,16-10-2021 15:30,98.5,981.5,None,33.9,0
16-10-2021 15:30,16-10-2021 15:45,84.2,981.4,None,33.4,0
16-10-2021 15:45,16-10-2021 16:00,72.1,981.3,None,33.2,0
16-10-2021 16:00,16-10-2021 16:15,64.2,981.3,None,33,0
16-10-2021 16:15,16-10-2021 16:30,53.2,981.3,None,32.6,0
16-10-2021 16:30,16-10-2021 16:45,41.4,981.4,None,32,0
16-10-2021 16:45,16-10-2021 17:00,35,981.4,None,31.6,0
16-10-2021 17:00,16-10-2021 17:15,27.9,981.5,None,31.4,0
16-10-2021 17:15,16-10-2021 17:30,17.8,981.5,None,31.2,0
16-10-2021 17:30,16-10-2021 17:45,9.5,981.4,None,30.6,0
16-10-2021 17:45,16-10-2021 18:00,4.8,981.3,None,29.8,0
16-10-2021 18:00,16-10-2021 18:15,3.1,981.4,None,28.9,0
16-10-2021 18:15,16-10-2021 18:30,2.9,981.5,None,28.8,0
16-10-2021 18:30,16-10-2021 18:45,2.9,981.5,None,29,0
16-10-2021 18:45,16-10-2021 19:00,2.8,981.7,None,28.2,0
16-10-2021 19:00,16-10-2021 19:15,2.9,981.9,None,27.9,0
16-10-2021 19:15,16-10-2021 19:30,3.1,982.1,None,28.2,0
16-10-2021 19:30,16-10-2021 19:45,3.3,982.3,None,27.9,0
16-10-2021 19:45,16-10-2021 20:00,3.1,982.4,None,27.6,0
16-10-2021 20:00,16-10-2021 20:15,3.2,982.5,None,27.1,0
16-10-2021 20:15,16-10-2021 20:30,3.5,982.7,None,26.8,0
16-10-2021 20:30,16-10-2021 20:45,3.5,982.8,None,26.7,0
16-10-2021 20:45,16-10-2021 21:00,3.3,982.6,None,26.4,0
16-10-2021 21:00,16-10-2021 21:15,3.3,982.8,None,25.9,0
16-10-2021 21:15,16-10-2021 21:30,3.4,982.8,None,26.1,0
16-10-2021 21:30,16-10-2021 21:45,3.5,982.9,None,26.2,0
16-10-2021 21:45,16-10-2021 22:00,3.6,983,None,25.4,0
16-10-2021 22:00,16-10-2021 22:15,3.6,983.1,None,25.1,0
16-10-2021 22:15,16-10-2021 22:30,3.5,983.2,None,25.2,0
16-10-2021 22:30,16-10-2021 22:45,3.5,983.2,None,25.3,0
16-10-2021 22:45,16-10-2021 23:00,3.5,983.3,None,24.9,0
16-10-2021 23:00,16-10-2021 23:15,3.5,983.4,None,24.7,0
16-10-2021 23:15,16-10-2021 23:30,3.4,983.5,None,24.5,0
16-10-2021 23:30,16-10-2021 23:45,3.6,983.5,None,24.6,0
16-10-2021 23:45,17-10-2021 00:00,3.6,983.6,None,25,0
17-10-2021 00:00,17-10-2021 00:15,3.6,983.5,None,25.3,0
17-10-2021 00:15,17-10-2021 00:30,3.5,983.6,None,25.6,0
17-10-2021 00:30,17-10-2021 00:45,3.6,983.6,None,25.6,0
17-10-2021 00:45,17-10-2021 01:00,3.6,983.6,None,26,0
17-10-2021 01:00,17-10-2021 01:15,3.2,983.4,None,26.1,0
17-10-2021 01:15,17-10-2021 01:30,3.6,983.5,None,26.3,0
17-10-2021 01:30,17-10-2021 01:45,3.6,983.4,None,26.2,0
17-10-2021 01:45,17-10-2021 02:00,3.6,983.3,None,25.8,0
17-10-2021 02:00,17-10-2021 02:15,3.5,983.3,None,25.9,0
17-10-2021 02:15,17-10-2021 02:30,3.6,983.3,None,26,0
17-10-2021 02:30,17-10-2021 02:45,3.6,983.3,None,26.1,0
17-10-2021 02:45,17-10-2021 03:00,3.6,983.2,None,25.9,0
17-10-2021 03:00,17-10-2021 03:15,3.6,983.1,None,25.6,0
17-10-2021 03:15,17-10-2021 03:30,3.5,983.1,None,25.4,0
17-10-2021 03:30,17-10-2021 03:45,3.3,983,None,24.9,0
17-10-2021 03:45,17-10-2021 04:00,3.4,983.1,None,24.2,0
17-10-2021 04:00,17-10-2021 04:15,3.4,983.1,None,24.3,0
17-10-2021 04:15,17-10-2021 04:30,3.4,983.1,None,24.7,0
17-10-2021 04:30,17-10-2021 04:45,3.4,983.2,None,25.1,0
17-10-2021 04:45,17-10-2021 05:00,3.4,983.4,None,25.3,0
17-10-2021 05:00,17-10-2021 05:15,2.9,983.6,None,25.3,0
17-10-2021 05:15,17-10-2021 05:30,2.9,984,None,25.7,0
17-10-2021 05:30,17-10-2021 05:45,3,984.1,None,25.4,0
17-10-2021 05:45,17-10-2021 06:00,3.3,984.2,None,24.6,0
17-10-2021 06:00,17-10-2021 06:15,3.6,984.5,None,24.5,0
17-10-2021 06:15,17-10-2021 06:30,3.3,984.6,None,24.2,0.5
17-10-2021 06:30,17-10-2021 06:45,5.5,984.6,None,24,0
17-10-2021 06:45,17-10-2021 07:00,17.2,984.9,None,23.6,0
17-10-2021 07:00,17-10-2021 07:15,43.5,985.3,None,23.7,0
17-10-2021 07:15,17-10-2021 07:30,62.9,985.6,None,24,0
17-10-2021 07:30,17-10-2021 07:45,61.5,985.7,None,24.3,0
17-10-2021 07:45,17-10-2021 08:00,83.9,985.7,None,25.2,0
17-10-2021 08:00,17-10-2021 08:15,92.2,985.8,None,25.9,0
17-10-2021 08:15,17-10-2021 08:30,96.9,985.9,None,26.3,0
17-10-2021 08:30,17-10-2021 08:45,75.1,986.1,None,26.5,0
17-10-2021 08:45,17-10-2021 09:00,147.3,986.1,None,27,0
17-10-2021 09:00,17-10-2021 09:15,237.8,986.2,None,28.3,0
17-10-2021 09:15,17-10-2021 09:30,199.7,986.4,None,28.5,0
17-10-2021 09:30,17-10-2021 09:45,183.4,986.4,None,28.5,0
17-10-2021 09:45,17-10-2021 10:00,192.3,986.4,None,29.1,0
17-10-2021 10:00,17-10-2021 10:15,202.8,986.4,None,29.4,0
17-10-2021 10:15,17-10-2021 10:30,223.8,986.3,None,29.8,0
17-10-2021 10:30,17-10-2021 10:45,250.2,986.1,None,30.1,0
17-10-2021 10:45,17-10-2021 11:00,301.6,985.9,None,30.5,0
17-10-2021 11:00,17-10-2021 11:15,324.1,985.6,None,30.9,0
17-10-2021 11:15,17-10-2021 11:30,313.3,985.4,None,31,0
17-10-2021 11:30,17-10-2021 11:45,363.9,985.3,None,30.8,0
17-10-2021 11:45,17-10-2021 12:00,357.7,985,None,31.6,0
17-10-2021 12:00,17-10-2021 12:15,336.7,984.7,None,31.8,0
17-10-2021 12:15,17-10-2021 12:30,397.8,984.4,None,31.9,0
17-10-2021 12:30,17-10-2021 12:45,452.9,984.5,None,32.7,0
17-10-2021 12:45,17-10-2021 13:00,149.6,984.4,None,31.6,0
17-10-2021 13:00,17-10-2021 13:15,143.9,984.2,None,30.5,0
17-10-2021 13:15,17-10-2021 13:30,293,984,None,30.7,0
17-10-2021 13:30,17-10-2021 13:45,91.6,983.8,None,29.4,0
17-10-2021 13:45,17-10-2021 14:00,30.4,984,None,27.4,0
17-10-2021 14:00,17-10-2021 14:15,16.8,984,None,26.1,0
17-10-2021 14:15,17-10-2021 14:30,14.1,983.8,None,23.9,2
17-10-2021 14:30,17-10-2021 14:45,21.5,983.2,None,23.2,0
17-10-2021 14:45,17-10-2021 15:00,22.7,983.4,None,23.1,0
17-10-2021 15:00,17-10-2021 15:15,16.9,983.4,None,23,0
17-10-2021 15:15,17-10-2021 15:30,33.6,983.6,None,23.1,0
17-10-2021 15:30,17-10-2021 15:45,79.9,983.7,None,23.1,0
17-10-2021 15:45,17-10-2021 16:00,48.9,983.6,None,23.1,0
17-10-2021 16:00,17-10-2021 16:15,38.3,983.4,None,23,0
17-10-2021 16:15,17-10-2021 16:30,45.3,983.4,None,23.4,0
17-10-2021 16:30,17-10-2021 16:45,49.6,983.3,None,23.8,0
17-10-2021 16:45,17-10-2021 17:00,34.2,983.2,None,23.9,0
17-10-2021 17:00,17-10-2021 17:15,13.4,983,None,23.9,0
17-10-2021 17:15,17-10-2021 17:30,7.7,983.1,None,23.8,0
17-10-2021 17:30,17-10-2021 17:45,5.7,983.4,None,23.7,0
17-10-2021 17:45,17-10-2021 18:00,4,983.6,None,23.7,0
17-10-2021 18:00,17-10-2021 18:15,3.4,983.5,None,23.6,0
17-10-2021 18:15,17-10-2021 18:30,3.4,983.6,None,23.5,0
17-10-2021 18:30,17-10-2021 18:45,3.5,983.6,None,23.4,0
17-10-2021 18:45,17-10-2021 19:00,3.5,983.8,None,23.1,0
17-10-2021 19:00,17-10-2021 19:15,3.5,983.8,None,23,0
17-10-2021 19:15,17-10-2021 19:30,3.5,984,None,23.2,0
17-10-2021 19:30,17-10-2021 19:45,3.3,984.2,None,23.6,0
17-10-2021 19:45,17-10-2021 20:00,3.4,984.5,None,23.6,0
17-10-2021 20:00,17-10-2021 20:15,3.6,984.7,None,23.7,0
17-10-2021 20:15,17-10-2021 20:30,3.6,984.9,None,23.5,0
17-10-2021 20:30,17-10-2021 20:45,3.3,985.5,None,23.3,0
17-10-2021 20:45,17-10-2021 21:00,3.4,985.9,None,23.3,0
17-10-2021 21:00,17-10-2021 21:15,3.3,986.1,None,23.4,0
17-10-2021 21:15,17-10-2021 21:30,3.3,985.9,None,23.4,0
17-10-2021 21:30,17-10-2021 21:45,3.4,985.9,None,23.4,0
17-10-2021 21:45,17-10-2021 22:00,3.5,985.9,None,23.3,0
17-10-2021 22:00,17-10-2021 22:15,3.4,985.9,None,23.3,0
17-10-2021 22:15,17-10-2021 22:30,3.6,985.9,None,23.2,0
17-10-2021 22:30,17-10-2021 22:45,3.6,985.8,None,23.2,0
17-10-2021 22:45,17-10-2021 23:00,3.6,985.5,None,23.2,0
17-10-2021 23:00,17-10-2021 23:15,3.7,985.3,None,23,0
17-10-2021 23:15,17-10-2021 23:30,3.7,985.2,None,23.1,0
17-10-2021 23:30,17-10-2021 23:45,3.6,985.1,None,23,0
17-10-2021 23:45,18-10-2021 00:00,3.6,985.1,None,22.9,0
18-10-2021 00:00,18-10-2021 00:15,3.7,985.3,None,22.7,0
18-10-2021 00:15,18-10-2021 00:30,3.7,985.3,None,22.6,0
18-10-2021 00:30,18-10-2021 00:45,3.7,985.4,None,22.4,0
18-10-2021 00:45,18-10-2021 01:00,3.7,985.3,None,22.3,0
18-10-2021 01:00,18-10-2021 01:15,3.7,985.1,None,22.2,0
18-10-2021 01:15,18-10-2021 01:30,3.6,985.1,None,22.1,0
18-10-2021 01:30,18-10-2021 01:45,3.6,984.9,None,22.1,0
18-10-2021 01:45,18-10-2021 02:00,3.7,984.6,None,22,0
18-10-2021 02:00,18-10-2021 02:15,3.7,984.2,None,22,0
18-10-2021 02:15,18-10-2021 02:30,3.7,984,None,22,0
18-10-2021 02:30,18-10-2021 02:45,3.6,983.8,None,22,0
18-10-2021 02:45,18-10-2021 03:00,3.6,983.6,None,21.9,0
18-10-2021 03:00,18-10-2021 03:15,3.6,983.6,None,21.9,0
18-10-2021 03:15,18-10-2021 03:30,3.5,983.5,None,22,0
18-10-2021 03:30,18-10-2021 03:45,3.4,983.6,None,22,0
18-10-2021 03:45,18-10-2021 04:00,3.5,983.5,None,21.9,0
18-10-2021 04:00,18-10-2021 04:15,3.4,983.3,None,21.8,0
18-10-2021 04:15,18-10-2021 04:30,3.4,983.3,None,21.9,0
18-10-2021 04:30,18-10-2021 04:45,3.5,983.3,None,21.8,0
18-10-2021 04:45,18-10-2021 05:00,3.5,983.1,None,21.6,0
18-10-2021 05:00,18-10-2021 05:15,3.5,983.1,None,21.4,0
18-10-2021 05:15,18-10-2021 05:30,3.5,983,None,21.3,0
18-10-2021 05:30,18-10-2021 05:45,3.4,983.2,None,21.2,0
18-10-2021 05:45,18-10-2021 06:00,3.5,983.2,None,21.2,0
18-10-2021 06:00,18-10-2021 06:15,3.6,983.1,None,21.3,0
18-10-2021 06:15,18-10-2021 06:30,3.9,982.9,None,21.4,0
18-10-2021 06:30,18-10-2021 06:45,5.2,982.9,None,21.3,0
18-10-2021 06:45,18-10-2021 07:00,7.5,982.8,None,21.1,0
18-10-2021 07:00,18-10-2021 07:15,10.1,983,None,21.1,0
18-10-2021 07:15,18-10-2021 07:30,10.1,983.2,None,21.2,0
18-10-2021 07:30,18-10-2021 07:45,18.1,983.4,None,21.3,0
18-10-2021 07:45,18-10-2021 08:00,32.6,983.5,None,21.4,0
18-10-2021 08:00,18-10-2021 08:15,36.5,983.7,None,21.5,0
18-10-2021 08:15,18-10-2021 08:30,35.7,984.1,None,21.6,0
18-10-2021 08:30,18-10-2021 08:45,35,984.4,None,21.8,0
18-10-2021 08:45,18-10-2021 09:00,37.6,984.5,None,22,0
18-10-2021 09:00,18-10-2021 09:15,35.5,984.5,None,22.2,0
18-10-2021 09:15,18-10-2021 09:30,45,984.5,None,22.3,0
18-10-2021 09:30,18-10-2021 09:45,59.4,984.5,None,22.4,0
18-10-2021 09:45,18-10-2021 10:00,69.8,984.4,None,22.5,0
18-10-2021 10:00,18-10-2021 10:15,62.3,984.3,None,22.6,0
18-10-2021 10:15,18-10-2021 10:30,90.4,984.4,None,22.7,0
18-10-2021 10:30,18-10-2021 10:45,77.4,984.5,None,22.8,0
18-10-2021 10:45,18-10-2021 11:00,101.2,984.6,None,23.1,0
18-10-2021 11:00,18-10-2021 11:15,98.9,984.6,None,23.4,0
18-10-2021 11:15,18-10-2021 11:30,75.4,984.6,None,23.4,0
18-10-2021 11:30,18-10-2021 11:45,61.9,984.6,None,23.3,0
18-10-2021 11:45,18-10-2021 12:00,64.6,984.3,None,23.2,0
18-10-2021 12:00,18-10-2021 12:15,124.7,984.1,None,23.4,0
18-10-2021 12:15,18-10-2021 12:30,143.6,983.8,None,23.9,0
18-10-2021 12:30,18-10-2021 12:45,126.4,983.8,None,23.9,0
18-10-2021 12:45,18-10-2021 13:00,143.3,983.7,None,24.1,0
18-10-2021 13:00,18-10-2021 13:15,194,983.3,None,24.3,0
18-10-2021 13:15,18-10-2021 13:30,185.4,983,None,24.5,0
18-10-2021 13:30,18-10-2021 13:45,228.5,983,None,24.8,0
18-10-2021 13:45,18-10-2021 14:00,189.1,982.8,None,24.5,0
18-10-2021 14:00,18-10-2021 14:15,153.5,982.7,None,24.5,0
18-10-2021 14:15,18-10-2021 14:30,126.1,982.6,None,24.4,0
18-10-2021 14:30,18-10-2021 14:45,107.9,982.5,None,24.5,0
18-10-2021 14:45,18-10-2021 15:00,91.4,982.4,None,24.4,0
18-10-2021 15:00,18-10-2021 15:15,97.8,982.4,None,24.4,0
18-10-2021 15:15,18-10-2021 15:30,80.2,982.5,None,24.5,0
18-10-2021 15:30,18-10-2021 15:45,69.1,982.4,None,24.2,0
18-10-2021 15:45,18-10-2021 16:00,69.1,982.4,None,24.4,0
18-10-2021 16:00,18-10-2021 16:15,118.8,982.4,None,24.4,0
18-10-2021 16:15,18-10-2021 16:30,75.1,982.4,None,24.4,0
18-10-2021 16:30,18-10-2021 16:45,54,982.5,None,24.4,0
18-10-2021 16:45,18-10-2021 17:00,58.9,982.4,None,24.3,0
18-10-2021 17:00,18-10-2021 17:15,42.5,982.4,None,24.5,0
18-10-2021 17:15,18-10-2021 17:30,27.5,982.5,None,24.3,0
18-10-2021 17:30,18-10-2021 17:45,10.1,982.6,None,23.9,0
18-10-2021 17:45,18-10-2021 18:00,4.6,982.7,None,23.7,0
18-10-2021 18:00,18-10-2021 18:15,3,982.7,None,23.5,0
18-10-2021 18:15,18-10-2021 18:30,3,982.8,None,23.2,0
18-10-2021 18:30,18-10-2021 18:45,2.7,982.8,None,22.9,0
18-10-2021 18:45,18-10-2021 19:00,2.8,982.9,None,22.7,0
18-10-2021 19:00,18-10-2021 19:15,2.8,982.9,None,22.5,0
18-10-2021 19:15,18-10-2021 19:30,2.8,983.1,None,22.4,0
18-10-2021 19:30,18-10-2021 19:45,2.8,983.1,None,22.2,0
18-10-2021 19:45,18-10-2021 20:00,2.9,983.2,None,22.2,0
18-10-2021 20:00,18-10-2021 20:15,2.9,983.3,None,22,0
18-10-2021 20:15,18-10-2021 20:30,2.7,983.4,None,21.9,0
18-10-2021 20:30,18-10-2021 20:45,2.8,983.5,None,22,0
18-10-2021 20:45,18-10-2021 21:00,2.8,983.5,None,21.9,0
18-10-2021 21:00,18-10-2021 21:15,2.8,983.6,None,21.6,0
18-10-2021 21:15,18-10-2021 21:30,2.8,983.6,None,21.5,0
18-10-2021 21:30,18-10-2021 21:45,2.8,983.7,None,21.5,0
18-10-2021 21:45,18-10-2021 22:00,2.8,983.9,None,21.4,0
18-10-2021 22:00,18-10-2021 22:15,2.8,983.9,None,21.3,0
18-10-2021 22:15,18-10-2021 22:30,2.8,984,None,21.1,0
18-10-2021 22:30,18-10-2021 22:45,2.7,984.1,None,21.1,0
18-10-2021 22:45,18-10-2021 23:00,2.8,984.1,None,20.8,0
18-10-2021 23:00,18-10-2021 23:15,2.7,984.1,None,20.7,0
18-10-2021 23:15,18-10-2021 23:30,2.6,984.1,None,20.9,0
18-10-2021 23:30,18-10-2021 23:45,2.7,984.1,None,21,0
18-10-2021 23:45,19-10-2021 00:00,2.7,984.1,None,21,0
19-10-2021 00:00,19-10-2021 00:15,2.7,984.2,None,21.5,0
19-10-2021 00:15,19-10-2021 00:30,2.9,984.3,None,21.6,0
19-10-2021 00:30,19-10-2021 00:45,2.8,984.3,None,21.6,0
19-10-2021 00:45,19-10-2021 01:00,2.8,984.4,None,21.6,0
19-10-2021 01:00,19-10-2021 01:15,2.7,984.3,None,21.4,0
19-10-2021 01:15,19-10-2021 01:30,2.8,984.4,None,21.3,0
19-10-2021 01:30,19-10-2021 01:45,2.8,984.4,None,21.4,0
19-10-2021 01:45,19-10-2021 02:00,2.9,984.3,None,21.2,0
19-10-2021 02:00,19-10-2021 02:15,2.8,984.1,None,21.1,0
19-10-2021 02:15,19-10-2021 02:30,2.8,983.9,None,21,0
19-10-2021 02:30,19-10-2021 02:45,2.9,983.8,None,20.9,0
19-10-2021 02:45,19-10-2021 03:00,2.8,983.8,None,20.8,0
19-10-2021 03:00,19-10-2021 03:15,2.9,983.8,None,20.7,0
19-10-2021 03:15,19-10-2021 03:30,2.9,983.7,None,20.6,0
19-10-2021 03:30,19-10-2021 03:45,2.8,983.7,None,20.5,0
19-10-2021 03:45,19-10-2021 04:00,2.9,983.7,None,20.1,0
19-10-2021 04:00,19-10-2021 04:15,2.9,983.8,None,20.2,0
19-10-2021 04:15,19-10-2021 04:30,2.8,983.8,None,20.2,0
19-10-2021 04:30,19-10-2021 04:45,2.8,983.8,None,20.2,0
19-10-2021 04:45,19-10-2021 05:00,2.9,983.9,None,20.3,0
19-10-2021 05:00,19-10-2021 05:15,2.8,984.1,None,20.3,0
19-10-2021 05:15,19-10-2021 05:30,2.8,984.3,None,20.2,0
19-10-2021 05:30,19-10-2021 05:45,2.9,984.3,None,20,0
19-10-2021 05:45,19-10-2021 06:00,2.8,984.3,None,20.1,0
19-10-2021 06:00,19-10-2021 06:15,2.7,984.6,None,20.2,0
19-10-2021 06:15,19-10-2021 06:30,3.8,984.8,None,20.1,0
19-10-2021 06:30,19-10-2021 06:45,8.6,985,None,20.1,0
19-10-2021 06:45,19-10-2021 07:00,17.5,985.4,None,20.2,0
19-10-2021 07:00,19-10-2021 07:15,29.3,985.5,None,20.4,0
19-10-2021 07:15,19-10-2021 07:30,42.4,985.6,None,20.7,0
19-10-2021 07:30,19-10-2021 07:45,55.1,985.7,None,21,0
19-10-2021 07:45,19-10-2021 08:00,68.9,985.9,None,21.4,0
19-10-2021 08:00,19-10-2021 08:15,90.2,986,None,21.6,0
19-10-2021 08:15,19-10-2021 08:30,90.7,986,None,22,0
19-10-2021 08:30,19-10-2021 08:45,243.7,986,None,22.7,0
19-10-2021 08:45,19-10-2021 09:00,348.4,986.1,None,24,0
19-10-2021 09:00,19-10-2021 09:15,402.7,986.2,None,24.8,0
19-10-2021 09:15,19-10-2021 09:30,465.9,986.2,None,25.4,0
19-10-2021 09:30,19-10-2021 09:45,508.8,986.1,None,26.4,0
19-10-2021 09:45,19-10-2021 10:00,474.1,986.3,None,27.3,0
19-10-2021 10:00,19-10-2021 10:15,288.3,986.4,None,27.8,0
19-10-2021 10:15,19-10-2021 10:30,531.4,986.3,None,28.4,0
19-10-2021 10:30,19-10-2021 10:45,639,986.2,None,28.3,0
19-10-2021 10:45,19-10-2021 11:00,669.9,986,None,28.7,0
19-10-2021 11:00,19-10-2021 11:15,693.3,985.9,None,29.6,0.5
19-10-2021 11:15,19-10-2021 11:30,710,985.7,None,30.2,0
19-10-2021 11:30,19-10-2021 11:45,718,985.5,None,30.9,0
19-10-2021 11:45,19-10-2021 12:00,740.7,985.3,None,31,0
19-10-2021 12:00,19-10-2021 12:15,732.1,985.2,None,30.9,0
19-10-2021 12:15,19-10-2021 12:30,732.1,985,None,31.2,0
19-10-2021 12:30,19-10-2021 12:45,705.4,984.8,None,31.5,0
19-10-2021 12:45,19-10-2021 13:00,650.7,984.7,None,31.6,0
19-10-2021 13:00,19-10-2021 13:15,681.8,984.4,None,31.6,0
19-10-2021 13:15,19-10-2021 13:30,641.3,984.2,None,31.3,0
19-10-2021 13:30,19-10-2021 13:45,563.8,984.1,None,31.7,0
19-10-2021 13:45,19-10-2021 14:00,195.5,984,None,31.1,0
19-10-2021 14:00,19-10-2021 14:15,497.8,983.8,None,30.8,0
19-10-2021 14:15,19-10-2021 14:30,390.6,983.7,None,30.4,0
19-10-2021 14:30,19-10-2021 14:45,263,983.6,None,29.8,0
19-10-2021 14:45,19-10-2021 15:00,119.9,983.5,None,29.8,0
19-10-2021 15:00,19-10-2021 15:15,96,983.5,None,29.8,0
19-10-2021 15:15,19-10-2021 15:30,95,983.4,None,29.7,0
19-10-2021 15:30,19-10-2021 15:45,98.3,983.4,None,29.6,0
19-10-2021 15:45,19-10-2021 16:00,109.5,983.4,None,29.7,0
19-10-2021 16:00,19-10-2021 16:15,73.6,983.4,None,29.3,0
19-10-2021 16:15,19-10-2021 16:30,59.9,983.4,None,29,0
19-10-2021 16:30,19-10-2021 16:45,48.3,983.4,None,28.8,0
19-10-2021 16:45,19-10-2021 17:00,37,983.5,None,28.4,0
19-10-2021 17:00,19-10-2021 17:15,26,983.5,None,27.9,0
19-10-2021 17:15,19-10-2021 17:30,16.3,983.6,None,27.4,0
19-10-2021 17:30,19-10-2021 17:45,8.4,983.7,None,26.7,0
19-10-2021 17:45,19-10-2021 18:00,4.3,983.7,None,25.4,0
19-10-2021 18:00,19-10-2021 18:15,2.9,983.8,None,25.1,0
19-10-2021 18:15,19-10-2021 18:30,2.8,983.9,None,25.1,0
19-10-2021 18:30,19-10-2021 18:45,2.9,984.1,None,24.1,0
19-10-2021 18:45,19-10-2021 19:00,2.9,984.2,None,23.8,0
19-10-2021 19:00,19-10-2021 19:15,3,984.4,None,23.4,0
19-10-2021 19:15,19-10-2021 19:30,3,984.5,None,23.2,0
19-10-2021 19:30,19-10-2021 19:45,3,984.7,None,23,0
